id,created,valid,target_id,session,scan_idx,unit_id,field,residual,score,id_ref,created_ref,valid_ref,volume,pt_position_x,pt_position_y,pt_position_z,bb_start_position_x,bb_start_position_y,bb_start_position_z,bb_end_position_x,bb_end_position_y,bb_end_position_z,pt_supervoxel_id,pt_root_id
4266,2024-05-21 18:38:24.684235+00:00,True,335678,5,7,7405,6,2.23342,8.37468,335678,2020-09-28 22:45:18.933693+00:00,True,366.5127,199952,184944,23836,,,,,,,92270054871498922,864691134948511996
6933,2024-05-21 18:38:26.177416+00:00,True,336013,6,4,6866,6,12.571,-0.2712,336013,2020-09-28 22:44:53.314205+00:00,True,292.95084,198544,178096,24977,,,,,,,92058055420163642,864691136109230776
7131,2024-05-21 18:38:26.286346+00:00,True,335711,6,4,7381,6,5.65803,5.94317,335711,2020-09-28 22:41:36.316038+00:00,True,217.00543,208656,176464,23980,,,,,,,93465224011063056,864691136390638967
6923,2024-05-21 18:38:26.171811+00:00,True,336260,6,4,6841,6,2.88402,9.89078,336260,2020-09-28 22:44:50.089977+00:00,True,288.52176,208496,178864,25903,,,,,,,93465499157291987,864691134989475962
10068,2024-05-21 18:42:38.940624+00:00,True,336635,6,7,8176,8,6.45711,4.90999,336635,2020-09-28 22:45:10.021463+00:00,True,331.38098,208448,195808,15259,,,,,,,93467834210269147,864691135615901131
8597,2024-05-21 18:38:27.105715+00:00,True,336640,6,6,8195,8,4.85753,1.96552,336640,2020-09-28 22:43:37.806535+00:00,True,300.67212,208656,199696,15603,,,,,,,93468315313555546,864691135561273825
296,2024-05-21 18:38:22.467473+00:00,True,294254,4,7,3114,4,4.36203,14.31347,294254,2020-09-28 22:44:27.212178+00:00,True,253.9302,184416,140080,19345,,,,,,,90153013347849078,864691135740562836
2837,2024-05-21 18:38:23.884792+00:00,True,336220,5,6,7387,6,7.99535,0.04446,336220,2020-09-28 22:44:34.032099+00:00,True,262.63422,200992,190240,25870,,,,,,,92411548542549964,864691135572073765
2731,2024-05-21 18:38:23.826358+00:00,True,336263,5,6,7026,6,4.75653,14.29567,336263,2020-09-28 22:40:57.314566+00:00,True,401.99423,210528,188608,25792,,,,,,,93748279803908842,864691136420530839
1247,2024-05-21 18:38:22.997133+00:00,True,336737,4,7,8137,8,7.54511,9.80739,336737,2020-09-28 22:44:32.349795+00:00,True,260.41794,203456,192912,15764,,,,,,,92763734518786471,864691136143356724
2908,2024-05-21 18:38:23.925750+00:00,True,336370,5,6,7577,6,7.36423,5.06237,336370,2020-09-28 22:43:39.507338+00:00,True,309.0889,211712,188096,26607,,,,,,,93888948640185186,864691136310607706
13668,2024-05-21 18:42:40.910337+00:00,True,336911,7,5,8748,8,6.40378,9.80552,336911,2020-09-28 22:44:45.559700+00:00,True,279.72092,202720,195456,16673,,,,,,,92623340761875033,864691136522312593
10073,2024-05-21 18:42:38.943287+00:00,True,337168,6,7,8192,8,4.04406,10.43704,337168,2020-09-28 22:42:21.453085+00:00,True,424.47028,204032,207344,18391,,,,,,,92836027743891577,864691135213786752
11278,2024-05-21 18:42:39.600620+00:00,True,337000,7,3,9260,8,6.31312,6.27628,337000,2020-09-28 22:42:33.305152+00:00,True,268.81998,198944,195568,17944,,,,,,,92130759753677609,864691135065760324
12741,2024-05-21 18:42:40.395110+00:00,True,337091,7,4,12265,8,5.12662,4.68182,337091,2020-09-28 22:45:25.348824+00:00,True,505.63187,209440,194768,17614,,,,,,,93538065850847528,864691135718955569
15237,2024-05-21 18:42:41.780536+00:00,True,337091,8,5,10150,8,10.5203,4.6602,337091,2020-09-28 22:45:25.348824+00:00,True,505.63187,209440,194768,17614,,,,,,,93538065850847528,864691135718955569
11173,2024-05-21 18:42:39.543569+00:00,True,337372,7,3,8725,8,2.76145,8.01935,337372,2020-09-28 22:44:25.167149+00:00,True,250.63997,203184,197488,19144,,,,,,,92693984719426062,864691135926367246
13694,2024-05-21 18:42:40.924460+00:00,True,336913,7,5,8907,8,2.39085,12.10735,336913,2020-09-28 22:42:26.144466+00:00,True,278.1112,203600,195648,17075,,,,,,,92764078317227883,864691136101425013
15182,2024-05-21 18:42:41.750253+00:00,True,336913,8,5,9950,8,2.49168,14.13232,336913,2020-09-28 22:42:26.144466+00:00,True,278.1112,203600,195648,17075,,,,,,,92764078317227883,864691136101425013
7218,2024-05-21 18:38:26.334337+00:00,True,337064,6,4,8456,8,7.46419,7.46331,337064,2020-09-28 22:44:55.758225+00:00,True,298.24402,204960,205808,17420,,,,,,,92976559006209646,864691135294363916
10072,2024-05-21 18:42:38.942749+00:00,True,337064,6,7,8191,8,11.1444,0.5155,337064,2020-09-28 22:44:55.758225+00:00,True,298.24402,204960,205808,17420,,,,,,,92976559006209646,864691135294363916
1636,2024-05-21 18:38:23.213182+00:00,True,337397,5,3,7220,6,3.69219,10.19511,337397,2020-09-28 22:45:21.588194+00:00,True,396.35583,205968,193696,18778,,,,,,,93115647361730004,864691135578667013
11229,2024-05-21 18:42:39.573774+00:00,True,337012,7,3,9024,8,10.2056,2.5448,337012,2020-09-28 22:42:37.303676+00:00,True,265.25385,200480,196096,17852,,,,,,,92341934639034369,864691135448233812
15193,2024-05-21 18:42:41.756277+00:00,True,337012,8,5,9968,8,8.50381,3.04539,337012,2020-09-28 22:42:37.303676+00:00,True,265.25385,200480,196096,17852,,,,,,,92341934639034369,864691135448233812
7217,2024-05-21 18:38:26.333796+00:00,True,337017,6,4,8455,8,5.94865,11.20835,337017,2020-09-28 22:44:55.426838+00:00,True,297.0788,201648,206080,17259,,,,,,,92484046449743254,864691135416841658
12656,2024-05-21 18:42:40.348741+00:00,True,337395,7,4,11804,8,7.62951,5.60199,337395,2020-09-28 22:44:00.341524+00:00,True,200.92928,205600,199952,18900,,,,,,,93046171970872106,864691135349366743
1165,2024-05-21 18:38:22.951515+00:00,True,337388,4,7,7864,8,4.72052,2.72269,337388,2020-09-28 22:44:26.486467+00:00,True,251.67282,204320,202624,18881,,,,,,,92835409335727439,864691135490981991
10169,2024-05-21 18:42:38.995347+00:00,True,336909,6,7,8525,8,2.12918,7.16204,336909,2020-09-28 22:45:19.044795+00:00,True,367.17102,200944,202272,16916,,,,,,,92413127949340134,864691136487890450
8666,2024-05-21 18:38:27.144799+00:00,True,337095,6,6,8411,8,4.31529,12.33991,337095,2020-09-28 22:45:19.455902+00:00,True,372.85806,209712,204032,17495,,,,,,,93609671545473943,864691135976730435
10145,2024-05-21 18:42:38.982330+00:00,True,337095,6,7,8432,8,5.97267,5.55193,337095,2020-09-28 22:45:19.455902+00:00,True,372.85806,209712,204032,17495,,,,,,,93609671545473943,864691135976730435
13667,2024-05-21 18:42:40.909810+00:00,True,337250,7,5,8740,8,2.96795,12.05065,337250,2020-09-28 22:41:16.560257+00:00,True,504.3816,210944,198672,18118,,,,,,,93749653186821257,864691135697586586
15280,2024-05-21 18:42:41.803973+00:00,True,337250,8,5,10363,8,5.715,10.9943,337250,2020-09-28 22:41:16.560257+00:00,True,504.3816,210944,198672,18118,,,,,,,93749653186821257,864691135697586586
10171,2024-05-21 18:42:38.996578+00:00,True,336863,6,7,8533,8,11.1169,1.653,336863,2020-09-28 22:45:13.791834+00:00,True,344.51144,197264,199344,16589,,,,,,,91920134356382093,864691135404485102
13698,2024-05-21 18:42:40.926550+00:00,True,336834,7,5,8939,8,4.04723,12.40097,336834,2020-09-28 22:43:18.558447+00:00,True,294.17062,211584,193872,16169,,,,,,,93889771931565387,864691135701233531
15183,2024-05-21 18:42:41.750914+00:00,True,336924,8,5,9951,8,13.6678,-4.01132,336924,2020-09-28 22:41:48.389439+00:00,True,235.34093,206304,199632,17190,,,,,,,93116471794071007,864691135491557351
1267,2024-05-21 18:38:23.008267+00:00,True,336988,4,7,8198,8,3.64489,8.13771,336988,2020-09-28 22:45:25.387863+00:00,True,515.9074,198496,198416,17696,,,,,,,92060803259559893,864691135590909963
13672,2024-05-21 18:42:40.912489+00:00,True,336988,7,5,8803,8,3.58679,8.57531,336988,2020-09-28 22:45:25.387863+00:00,True,515.9074,198496,198416,17696,,,,,,,92060803259559893,864691135590909963
15254,2024-05-21 18:42:41.789696+00:00,True,336988,8,5,10244,8,2.78819,9.33481,336988,2020-09-28 22:45:25.387863+00:00,True,515.9074,198496,198416,17696,,,,,,,92060803259559893,864691135590909963
1166,2024-05-21 18:38:22.952031+00:00,True,337398,4,7,7865,8,3.87744,1.82559,337398,2020-09-28 22:44:10.060361+00:00,True,224.64381,205936,202400,19073,,,,,,,93116815659693776,864691135952515363
11172,2024-05-21 18:42:39.543014+00:00,True,337421,7,3,8724,8,3.06587,7.21443,337421,2020-09-28 22:44:02.570897+00:00,True,209.59969,208384,197248,19024,,,,,,,93397603441575436,864691135700167714
8657,2024-05-21 18:38:27.139696+00:00,True,337195,6,6,8375,8,2.40517,10.35273,337195,2020-09-28 22:41:57.737215+00:00,True,307.9348,207072,208688,18606,,,,,,,93258446434199300,864691135591245067
12727,2024-05-21 18:42:40.387554+00:00,True,337053,7,4,12178,8,2.93063,13.47627,337053,2020-09-28 22:41:24.784377+00:00,True,333.64706,204144,195264,17784,,,,,,,92834378409267962,864691136116965796
15184,2024-05-21 18:42:41.751454+00:00,True,337019,8,5,9952,8,4.09117,12.59773,337019,2020-09-28 22:44:32.591804+00:00,True,261.21878,202320,196160,17388,,,,,,,92623409548767418,864691135492083295
4333,2024-05-21 18:38:24.721296+00:00,True,339606,5,7,8458,8,4.98327,3.82395,339606,2020-09-28 22:42:18.807482+00:00,True,258.27182,211296,217360,18817,,,,,,,93822564618933370,864691135777512544
1706,2024-05-21 18:38:23.251776+00:00,True,339310,5,3,8457,8,7.31546,-0.89023,339310,2020-09-28 22:40:51.071003+00:00,True,265.26022,201216,225520,18117,,,,,,,92416289179697351,864691135491783911
12658,2024-05-21 18:42:40.349795+00:00,True,337586,7,4,11811,8,4.05989,4.40297,337586,2020-09-28 22:44:17.509122+00:00,True,238.17552,205504,199664,19750,,,,,,,93046103385403996,864691135211687616
4336,2024-05-21 18:38:24.723018+00:00,True,339538,5,7,8467,8,6.53671,1.43779,339538,2020-09-28 22:45:05.614044+00:00,True,317.2937,201568,217104,18931,,,,,,,92485489760237200,864691135113153433
1167,2024-05-21 18:38:22.952580+00:00,True,337609,4,7,7867,8,8.04093,-0.3927,337609,2020-09-28 22:43:24.011741+00:00,True,502.10864,209088,200736,20146,,,,,,,93538822100606560,864691135741466516
12792,2024-05-21 18:42:40.422965+00:00,True,337609,7,4,12466,8,5.14924,8.66086,337609,2020-09-28 22:43:24.011741+00:00,True,502.10864,209088,200736,20146,,,,,,,93538822100606560,864691135741466516
15268,2024-05-21 18:42:41.797430+00:00,True,337609,8,5,10315,8,5.6589,2.91654,337609,2020-09-28 22:43:24.011741+00:00,True,502.10864,209088,200736,20146,,,,,,,93538822100606560,864691135741466516
1576,2024-05-21 18:38:23.179591+00:00,True,337553,5,3,6953,6,1.75557,14.78113,337553,2020-09-28 22:44:19.378013+00:00,True,241.13463,201536,194208,19685,,,,,,,92482397517678564,864691135495178128
12663,2024-05-21 18:42:40.352597+00:00,True,337536,7,4,11843,8,9.51259,-5.54132,337536,2020-09-28 22:42:39.625746+00:00,True,337.28183,198288,198080,20256,,,,,,,92060734875601717,864691135941763841
4416,2024-05-21 18:38:24.766480+00:00,True,339610,5,7,8736,8,6.44157,3.37139,339610,2020-09-28 22:42:33.398386+00:00,True,277.45123,212272,216784,19223,,,,,,,93963233454800854,864691135539058802
15300,2024-05-21 18:42:41.814791+00:00,True,337537,8,5,10458,8,9.47951,-7.54028,337537,2020-09-28 22:45:05.474214+00:00,True,316.5153,198752,200528,20057,,,,,,,92131447216950258,864691135566725655
41,2024-05-21 18:38:22.320838+00:00,True,323906,4,7,888,2,7.01074,3.30846,323906,2020-09-28 22:43:18.793745+00:00,True,287.29935,209376,104880,17150,,,,,,,93525971155901025,864691135491509607
8607,2024-05-21 18:38:27.111359+00:00,True,339652,6,6,8220,8,4.02146,12.32354,339652,2020-09-28 22:44:55.281008+00:00,True,296.51517,203536,210112,19731,,,,,,,92766002798207799,864691135182837250
7223,2024-05-21 18:38:26.337028+00:00,True,339727,6,4,8465,8,2.27416,16.35034,339727,2020-09-28 22:43:27.434998+00:00,True,305.83112,200336,214000,20987,,,,,,,92344340223417655,864691136024957241
5762,2024-05-21 18:38:25.524930+00:00,True,339746,6,2,8623,8,10.8004,-3.5732,339746,2020-09-28 22:44:32.375609+00:00,True,260.5205,204816,218464,20417,,,,,,,92907908584971898,864691136595810978
4432,2024-05-21 18:38:24.775366+00:00,True,340020,5,7,8803,8,5.35892,8.72398,340020,2020-09-28 22:41:53.673381+00:00,True,348.3589,201856,219536,23353,,,,,,,92556202705580780,864691136011309987
1725,2024-05-21 18:38:23.262429+00:00,True,341653,5,3,8644,8,1.64623,11.92067,341653,2020-09-28 22:41:16.498756+00:00,True,272.19705,200384,229184,19511,,,,,,,92346401673016394,864691135526708827
5713,2024-05-21 18:38:25.497245+00:00,True,340050,6,2,8437,8,4.76652,1.5185,340050,2020-09-28 22:44:24.870868+00:00,True,249.67316,205184,216576,22744,,,,,,,92978002786533698,864691135698722325
12743,2024-05-21 18:42:40.396193+00:00,True,337789,7,4,12273,8,1.95042,9.67528,337789,2020-09-28 22:45:24.914188+00:00,True,451.61282,201840,198992,21164,,,,,,,92553453657891050,864691135293275574
10165,2024-05-21 18:42:38.993155+00:00,True,339909,6,7,8488,8,2.2984,9.9765,339909,2020-09-28 22:42:52.986307+00:00,True,474.19803,198464,209664,22568,,,,,,,92062315758828245,864691135760674638
7221,2024-05-21 18:38:26.335931+00:00,True,339976,6,4,8459,8,3.91782,6.33278,339976,2020-09-28 22:44:43.701048+00:00,True,276.91565,210384,213600,22295,,,,,,,93681277844414710,864691135342081713
4341,2024-05-21 18:38:24.725685+00:00,True,339911,5,7,8484,8,11.5271,-2.54962,339911,2020-09-28 22:45:09.293488+00:00,True,326.24426,199328,216784,22225,,,,,,,92204015252939711,864691136311103322
5741,2024-05-21 18:38:25.512930+00:00,True,339911,6,2,8545,8,2.40594,13.90316,339911,2020-09-28 22:45:09.293488+00:00,True,326.24426,199328,216784,22225,,,,,,,92204015252939711,864691136311103322
7247,2024-05-21 18:38:26.350232+00:00,True,339911,6,4,8572,8,10.3209,5.3073,339911,2020-09-28 22:45:09.293488+00:00,True,326.24426,199328,216784,22225,,,,,,,92204015252939711,864691136311103322
10173,2024-05-21 18:42:38.997653+00:00,True,337623,6,7,8541,8,3.74892,4.95577,337623,2020-09-28 22:40:55.215894+00:00,True,250.31425,210432,208800,19512,,,,,,,93680659033305118,864691136419770263
12664,2024-05-21 18:42:40.353115+00:00,True,337742,7,4,11848,8,8.4987,5.0162,337742,2020-09-28 22:45:09.784952+00:00,True,329.53763,196768,202000,21356,,,,,,,91850178533211472,864691136057364696
5763,2024-05-21 18:38:25.525493+00:00,True,339790,6,2,8625,8,6.83905,-0.56026,339790,2020-09-28 22:45:17.408757+00:00,True,358.7498,196928,219936,21190,,,,,,,91852583714694842,864691135509737993
8686,2024-05-21 18:38:27.155969+00:00,True,340021,6,6,8487,8,8.81359,6.93341,340021,2020-09-28 22:44:57.767914+00:00,True,302.15012,202288,213152,22783,,,,,,,92625678029354352,864691135374460489
3023,2024-05-21 18:38:23.990235+00:00,True,339813,5,6,8944,8,2.98275,5.40857,339813,2020-09-28 22:44:30.990541+00:00,True,259.24615,203376,223200,21088,,,,,,,92767789705725444,864691135490668903
1256,2024-05-21 18:38:23.002024+00:00,True,337689,4,7,8169,8,3.06839,11.43921,337689,2020-09-28 22:41:20.851287+00:00,True,682.7539,203824,202752,20832,,,,,,,92835409604031078,864691135463505821
15194,2024-05-21 18:42:41.756812+00:00,True,337689,8,5,9969,8,2.84369,13.13881,337689,2020-09-28 22:41:20.851287+00:00,True,682.7539,203824,202752,20832,,,,,,,92835409604031078,864691135463505821
7224,2024-05-21 18:38:26.337571+00:00,True,339797,6,4,8467,8,4.21195,8.42455,339797,2020-09-28 22:44:49.943530+00:00,True,287.98813,198432,213488,21310,,,,,,,92062796594151856,864691135701671291
2986,2024-05-21 18:38:23.969375+00:00,True,339912,5,6,8812,8,6.02235,11.35055,339912,2020-09-28 22:44:25.359772+00:00,True,251.23734,199648,220784,22368,,,,,,,92204496289448294,864691135778349408
5712,2024-05-21 18:38:25.496689+00:00,True,340062,6,2,8436,8,4.2948,8.2649,340062,2020-09-28 22:44:57.407866+00:00,True,300.56595,207120,216384,22806,,,,,,,93259477763334392,864691136974249500
2981,2024-05-21 18:38:23.966629+00:00,True,339967,5,6,8790,8,8.46303,2.06467,339967,2020-09-28 22:44:12.029356+00:00,True,228.15703,207520,220112,22156,,,,,,,93330327476571796,864691135685244402
7269,2024-05-21 18:38:26.362257+00:00,True,339869,6,4,8640,8,6.5215,8.5247,339869,2020-09-28 22:45:13.634041+00:00,True,343.24365,209120,212016,21144,,,,,,,93540334063285920,864691135989052928
7219,2024-05-21 18:38:26.334868+00:00,True,339889,6,4,8457,8,3.32578,6.98802,339889,2020-09-28 22:42:03.336782+00:00,True,309.4395,212416,213008,21444,,,,,,,93962683967622993,864691135865639388
1237,2024-05-21 18:38:22.991492+00:00,True,337724,4,7,8100,8,5.80819,4.98291,337724,2020-09-28 22:42:09.200034+00:00,True,635.5889,210864,201392,20674,,,,,,,93749997119728643,864691136297696283
15186,2024-05-21 18:42:41.752523+00:00,True,337724,8,5,9955,8,4.69543,6.37187,337724,2020-09-28 22:42:09.200034+00:00,True,635.5889,210864,201392,20674,,,,,,,93749997119728643,864691136297696283
7274,2024-05-21 18:38:26.365096+00:00,True,339901,6,4,8649,8,5.02197,10.63723,339901,2020-09-28 22:42:07.598578+00:00,True,306.29938,197120,215168,22449,,,,,,,91851896654368921,864691135475522880
10159,2024-05-21 18:42:38.989963+00:00,True,337715,6,7,8471,8,6.20458,5.90732,337715,2020-09-28 22:40:53.213842+00:00,True,303.7551,208112,207632,21070,,,,,,,93399046819033522,864691135118615005
15195,2024-05-21 18:42:41.757350+00:00,True,337804,8,5,9970,8,2.46146,11.93884,337804,2020-09-28 22:44:59.027717+00:00,True,303.44446,204976,202048,21408,,,,,,,92976078440074681,864691135738047620
12804,2024-05-21 18:42:40.429857+00:00,True,337934,7,4,12551,8,4.60081,4.66506,337934,2020-09-28 22:45:23.424408+00:00,True,422.8984,197440,198288,23033,,,,,,,91919997723047965,864691136487705106
15314,2024-05-21 18:42:41.822378+00:00,True,337815,8,5,10494,8,8.97812,0.04838,337815,2020-09-28 22:44:32.530456+00:00,True,582.6955,208320,204240,21726,,,,,,,93398565849960897,864691135498826771
15302,2024-05-21 18:42:41.815999+00:00,True,337991,8,5,10465,8,1.96149,11.91141,337991,2020-09-28 22:44:09.490103+00:00,True,221.93684,206432,200672,22672,,,,,,,93186978715240829,864691135293642934
10143,2024-05-21 18:42:38.981249+00:00,True,337923,6,7,8430,8,3.82478,11.56872,337923,2020-09-28 22:42:01.395385+00:00,True,264.4471,211840,207680,22004,,,,,,,93891628095830927,864691134948335356
11254,2024-05-21 18:42:39.587314+00:00,True,338246,7,3,9101,8,9.3224,5.6429,338246,2020-09-28 22:41:07.015934+00:00,True,507.54633,211264,199056,24884,,,,,,,93820091523034987,864691135292823222
11176,2024-05-21 18:42:39.545158+00:00,True,338150,7,3,8744,8,8.8565,5.0584,338150,2020-09-28 22:42:43.191790+00:00,True,309.8293,205328,199328,24769,,,,,,,92975666592749840,864691136991354005
8608,2024-05-21 18:38:27.111895+00:00,True,338218,6,6,8221,8,15.5766,-12.52614,338218,2020-09-28 22:41:14.300113+00:00,True,275.74518,208672,209056,24312,,,,,,,93469553405009041,864691135517206739
1264,2024-05-21 18:38:23.006638+00:00,True,338029,4,7,8189,8,1.15997,12.71343,338029,2020-09-28 22:41:16.262345+00:00,True,326.52347,212544,202096,23217,,,,,,,94031609870916889,864691136419952535
15190,2024-05-21 18:42:41.754642+00:00,True,338029,8,5,9960,8,1.51423,11.80607,338029,2020-09-28 22:41:16.262345+00:00,True,326.52347,212544,202096,23217,,,,,,,94031609870916889,864691136419952535
15310,2024-05-21 18:42:41.820253+00:00,True,337846,8,5,10488,8,5.47671,3.40094,337846,2020-09-28 22:43:41.187162+00:00,True,314.1103,198704,202448,22495,,,,,,,92131722363721832,864691137021624942
12659,2024-05-21 18:42:40.350339+00:00,True,337819,7,4,11816,8,8.03496,-0.47635,337819,2020-09-28 22:45:25.538829+00:00,True,573.5134,209200,201408,21599,,,,,,,93538891021267189,864691135271751077
15263,2024-05-21 18:42:41.794755+00:00,True,337819,8,5,10291,8,2.45681,9.83279,337819,2020-09-28 22:45:25.538829+00:00,True,573.5134,209200,201408,21599,,,,,,,93538891021267189,864691135271751077
15271,2024-05-21 18:42:41.799059+00:00,True,337889,8,5,10319,8,3.51191,11.12759,337889,2020-09-28 22:45:11.524525+00:00,True,334.32617,205600,201040,22028,,,,,,,93046309879061954,864691135123043111
11246,2024-05-21 18:42:39.583081+00:00,True,337867,7,3,9079,8,6.0535,10.6064,337867,2020-09-28 22:45:23.240229+00:00,True,415.71057,202784,195776,22111,,,,,,,92623341499848527,864691137199360321
15197,2024-05-21 18:42:41.758432+00:00,True,337980,8,5,9973,8,11.771,4.8179,337980,2020-09-28 22:45:21.177542+00:00,True,386.21823,205088,204560,22957,,,,,,,92976422238804897,864691135429266224
1291,2024-05-21 18:38:23.021899+00:00,True,337961,4,7,8296,8,7.97575,6.88345,337961,2020-09-28 22:41:46.108526+00:00,True,503.7495,201968,200976,23180,,,,,,,92553728804213818,864691136287554499
15196,2024-05-21 18:42:41.757892+00:00,True,337961,8,5,9972,8,6.95339,9.41741,337961,2020-09-28 22:41:46.108526+00:00,True,503.7495,201968,200976,23180,,,,,,,92553728804213818,864691136287554499
1168,2024-05-21 18:38:22.953109+00:00,True,338092,4,7,7868,8,9.11205,2.28405,338092,2020-09-28 22:41:57.567023+00:00,True,518.22345,211008,200112,23779,,,,,,,93820228827673645,864691135570156934
12759,2024-05-21 18:42:40.404915+00:00,True,338092,7,4,12336,8,3.74996,9.88614,338092,2020-09-28 22:41:57.567023+00:00,True,518.22345,211008,200112,23779,,,,,,,93820228827673645,864691135570156934
15243,2024-05-21 18:42:41.783853+00:00,True,338092,8,5,10188,8,6.0554,4.4267,338092,2020-09-28 22:41:57.567023+00:00,True,518.22345,211008,200112,23779,,,,,,,93820228827673645,864691135570156934
8640,2024-05-21 18:38:27.130171+00:00,True,338081,6,6,8322,8,11.5175,0.2088,338081,2020-09-28 22:42:41.164460+00:00,True,303.7759,208576,208464,23665,,,,,,,93469484618263184,864691135584982136
10110,2024-05-21 18:42:38.963280+00:00,True,338081,6,7,8324,8,4.77706,10.09914,338081,2020-09-28 22:42:41.164460+00:00,True,303.7759,208576,208464,23665,,,,,,,93469484618263184,864691135584982136
11177,2024-05-21 18:42:39.545698+00:00,True,338336,7,3,8745,8,6.72703,7.99787,338336,2020-09-28 22:45:08.018768+00:00,True,324.44662,205952,199856,25378,,,,,,,93116472867802620,864691135013517814
11260,2024-05-21 18:42:39.590985+00:00,True,338439,7,3,9133,8,4.4738,9.9341,338439,2020-09-28 22:45:25.107169+00:00,True,470.2462,210080,198704,25895,,,,,,,93679285449400990,864691135293935628
1174,2024-05-21 18:38:22.956575+00:00,True,338418,4,7,7884,8,3.17484,9.39716,338418,2020-09-28 22:45:25.450695+00:00,True,536.9034,204544,202800,25960,,,,,,,92905779019352360,864691136120262168
1321,2024-05-21 18:38:23.038462+00:00,True,338345,4,7,8388,8,7.37959,8.11731,338345,2020-09-28 22:45:25.619449+00:00,True,717.6231,208176,204304,25270,,,,,,,93398566319679375,864691135837709971
12809,2024-05-21 18:42:40.432567+00:00,True,338432,7,4,12617,8,3.46424,6.53776,338432,2020-09-28 22:41:00.593585+00:00,True,349.10995,206704,200320,26197,,,,,,,93186910465449349,864691135498148883
11263,2024-05-21 18:42:39.592587+00:00,True,338341,7,3,9153,8,5.31903,1.55011,338341,2020-09-28 22:45:25.131998+00:00,True,473.33408,207296,198720,25207,,,,,,,93257072917021071,864691136451939583
1310,2024-05-21 18:38:23.032482+00:00,True,338073,4,7,8348,8,2.01781,13.93089,338073,2020-09-28 22:45:17.660349+00:00,True,361.89536,206128,202208,23676,,,,,,,93116816263654764,864691135995716010
15198,2024-05-21 18:42:41.759490+00:00,True,338073,8,5,9974,8,1.67566,12.98104,338073,2020-09-28 22:45:17.660349+00:00,True,361.89536,206128,202208,23676,,,,,,,93116816263654764,864691135995716010
12746,2024-05-21 18:42:40.397804+00:00,True,338417,7,4,12296,8,15.2254,-3.8764,338417,2020-09-28 22:45:23.407971+00:00,True,422.12097,203568,196368,25796,,,,,,,92764216897037470,864691135013793014
1287,2024-05-21 18:38:23.019722+00:00,True,338412,4,7,8273,8,3.55372,14.56418,338412,2020-09-28 22:41:00.475709+00:00,True,327.20078,201168,202752,26211,,,,,,,92413197876877742,864691135474118450
3093,2024-05-21 18:38:24.029511+00:00,True,340174,5,6,9246,8,20.6623,-12.33375,340174,2020-09-28 22:41:39.068264+00:00,True,255.53716,206560,217232,24105,,,,,,,93189177939680308,864691135304514215
4399,2024-05-21 18:38:24.757218+00:00,True,340174,5,7,8677,8,13.4017,-11.59464,340174,2020-09-28 22:41:39.068264+00:00,True,255.53716,206560,217232,24105,,,,,,,93189177939680308,864691135304514215
1727,2024-05-21 18:38:23.263511+00:00,True,342038,5,3,8659,8,6.11025,5.27025,342038,2020-09-28 22:44:51.605990+00:00,True,290.4883,205168,228112,21384,,,,,,,92979583133376833,864691135374447048
8600,2024-05-21 18:38:27.107371+00:00,True,340088,6,6,8212,8,6.48392,7.91558,340088,2020-09-28 22:40:57.304059+00:00,True,332.00833,212624,209472,23336,,,,,,,94032571943729996,864691136380264405
10076,2024-05-21 18:42:38.944874+00:00,True,340088,6,7,8196,8,2.09023,13.21747,340088,2020-09-28 22:40:57.304059+00:00,True,332.00833,212624,209472,23336,,,,,,,94032571943729996,864691136380264405
5738,2024-05-21 18:38:25.511300+00:00,True,340182,6,2,8533,8,1.86357,9.24233,340182,2020-09-28 22:45:01.395334+00:00,True,309.5955,209088,217520,23784,,,,,,,93541090313181337,864691136085441132
4368,2024-05-21 18:38:24.740330+00:00,True,340111,5,7,8566,8,15.386,-11.30166,340111,2020-09-28 22:45:17.544517+00:00,True,360.4511,198288,216960,23634,,,,,,,92063277965786371,864691135569505414
5771,2024-05-21 18:38:25.529980+00:00,True,340111,6,2,8659,8,4.75086,7.01524,340111,2020-09-28 22:45:17.544517+00:00,True,360.4511,198288,216960,23634,,,,,,,92063277965786371,864691135569505414
4439,2024-05-21 18:38:24.779360+00:00,True,340168,5,7,8842,8,4.74771,11.74319,340168,2020-09-28 22:44:26.478349+00:00,True,251.65446,205488,219152,23665,,,,,,,93048715262220143,864691135429423346
7259,2024-05-21 18:38:26.356896+00:00,True,340136,6,4,8609,8,4.88922,4.28239,340136,2020-09-28 22:44:57.457948+00:00,True,300.75797,200048,214000,23556,,,,,,,92273971881333561,864691135938914357
5774,2024-05-21 18:38:25.531626+00:00,True,340163,6,2,8671,8,12.6736,-7.52078,340163,2020-09-28 22:44:38.224243+00:00,True,269.18323,204400,214848,23591,,,,,,,92907428017950702,864691135754803149
7302,2024-05-21 18:38:26.380337+00:00,True,340189,6,4,8775,8,3.65139,10.78691,340189,2020-09-28 22:41:38.320971+00:00,True,317.1169,211040,214080,23595,,,,,,,93822084253312809,864691136904843954
8609,2024-05-21 18:38:27.112461+00:00,True,340169,6,6,8222,8,2.71837,12.24363,340169,2020-09-28 22:44:59.375142+00:00,True,304.86414,205616,211168,23730,,,,,,,93047684470132614,864691135615056587
