pre_neuron_id,post_neuron_id,n_synapses
864691135583172717,864691136618795227,1
864691135583172717,864691136725343485,1
864691135977309763,864691134919869706,1
864691135977309763,864691135060882843,1
864691135977309763,864691135119709149,1
864691135977309763,864691135280682401,1
864691135977309763,864691135324623260,1
864691135977309763,864691135465100189,1
864691135977309763,864691135742102635,1
864691135977309763,864691135853088967,1
864691135977309763,864691136040834558,1
864691135977309763,864691136043283030,1
864691135977309763,864691136275031565,1
864691135977309763,864691136905203378,1
864691135977309763,864691136913993713,1
864691135977309763,864691137021264750,1
864691136603221201,864691135308553030,1
864691136603221201,864691135339088102,1
864691136603221201,864691135499283987,1
864691136603221201,864691135583352941,1
864691136603221201,864691135587532924,1
864691135586240120,864691134949248508,1
864691135586240120,864691135157994084,1
864691135586240120,864691135272069285,1
864691135586240120,864691135448215698,1
864691135586240120,864691135540440178,1
864691135586240120,864691135618505065,1
864691135586240120,864691135698211994,1
864691135586240120,864691135751110185,1
864691135586240120,864691135842486243,1
864691135586240120,864691136034084795,1
864691135586240120,864691136137293195,1
864691135586240120,864691136228250961,1
864691135586240120,864691136238679567,1
864691135586240120,864691136239980604,1
864691135586240120,864691136437631902,1
864691135586240120,864691136488999186,1
864691135586240120,864691136814508659,1
864691136674744199,864691134941412707,1
864691136674744199,864691134949263100,1
864691136674744199,864691135214986368,1
864691136674744199,864691135340055782,1
864691136674744199,864691135343818161,1
864691136674744199,864691135357351375,1
864691136674744199,864691135465343045,1
864691136674744199,864691135466158917,1
864691136674744199,864691135492568551,1
864691136674744199,864691135499707667,1
864691136674744199,864691135562004193,1
864691136674744199,864691135619756943,1
864691136674744199,864691135646481135,1
864691136674744199,864691135646775791,1
864691136674744199,864691135732210873,1
864691136674744199,864691135741458324,1
864691136674744199,864691135741963627,1
864691136674744199,864691135774368763,1
864691136674744199,864691135774389755,1
864691136674744199,864691135801163874,1
864691136674744199,864691135817419343,1
864691136674744199,864691135885911920,1
864691136674744199,864691136110366904,1
864691136674744199,864691136120658712,1
864691136674744199,864691136137237899,1
864691136674744199,864691136177629702,1
864691136674744199,864691136195798504,1
864691136674744199,864691136453419007,1
864691136674744199,864691136523081105,1
864691136674744199,864691136665051614,1
864691136674744199,864691136905758130,1
864691135469422674,864691135258642863,1
864691135469422674,864691135491204327,1
864691135469422674,864691135503182685,1
864691135469422674,864691135576991518,1
864691135469422674,864691135587371132,1
864691135469422674,864691135686414775,1
864691135469422674,864691135774179147,1
864691135469422674,864691135857099310,1
864691135469422674,864691135994235841,1
864691135469422674,864691136026254649,1
864691135469422674,864691136091634487,1
864691135469422674,864691136108938168,1
864691135469422674,864691136137794941,1
864691135469422674,864691136195391208,1
864691135469422674,864691136211385020,1
864691135469422674,864691136372759688,1
864691135469422674,864691136663528670,1
864691135469422674,864691136953677535,1
864691135375351369,864691135101595680,1
864691135375351369,864691135272003237,1
864691135375351369,864691135280481697,1
864691135375351369,864691135476495936,1
864691135375351369,864691135576881950,1
864691135375351369,864691135640297787,1
864691135375351369,864691135732578745,1
864691135375351369,864691135741780116,1
864691135375351369,864691135741998484,1
864691135375351369,864691135774294603,1
864691135375351369,864691135779049056,1
864691135375351369,864691135858298670,1
864691135375351369,864691135866576604,1
864691135375351369,864691135928366606,1
864691135375351369,864691136010651052,1
864691135375351369,864691136041575422,1
864691135375351369,864691136118370724,1
864691135375351369,864691137055367798,1
864691136925029092,864691135455123562,1
864691136925029092,864691135468161164,1
864691136925029092,864691135468948364,1
864691136925029092,864691135772920651,1
864691136925029092,864691136228538961,1
864691136925029092,864691136391623039,1
864691136968094158,864691135066958404,1
864691136968094158,864691135362104647,1
864691136968094158,864691135405733870,1
864691136968094158,864691135448215698,1
864691136968094158,864691135469845388,1
864691136968094158,864691135573276197,1
864691136968094158,864691135611140359,1
864691136968094158,864691135731679929,1
864691136968094158,864691135857993774,1
864691136968094158,864691135954393891,1
864691135655390658,864691134942472035,1
864691135655390658,864691135015605910,1
864691135655390658,864691135102274592,1
864691135655390658,864691135164772653,1
864691135655390658,864691135362104647,1
864691135655390658,864691135388368001,1
864691135655390658,864691135492568551,1
864691135655390658,864691135493620831,1
864691135655390658,864691135546902056,1
864691135655390658,864691135584629613,1
864691135655390658,864691135611019015,1
864691135655390658,864691135617152361,1
864691135655390658,864691135739008132,1
864691135655390658,864691135739587697,1
864691135655390658,864691135774294603,1
864691135655390658,864691136034011579,1
864691135655390658,864691136195798504,1
864691135655390658,864691136524172689,1
864691135655390658,864691136991202453,1
864691135868466710,864691134949248508,1
864691135868466710,864691134965778719,1
864691135868466710,864691135476528704,1
864691135868466710,864691135480916422,1
864691135868466710,864691135493149927,1
864691135868466710,864691135562975969,1
864691135868466710,864691135656674242,1
864691135868466710,864691135731679929,1
864691135868466710,864691135763795510,1
864691135868466710,864691135773208651,1
864691135868466710,864691135810492189,1
864691135868466710,864691135842486243,1
864691135868466710,864691136033332155,1
864691135868466710,864691136058745048,1
864691135868466710,864691136311059034,1
864691135868466710,864691136373008520,1
864691135868466710,864691136991359893,1
864691136107486169,864691135136360217,1
864691136107486169,864691135732578745,1
864691136107486169,864691135810466333,1
864691136107486169,864691135868060950,1
864691136107486169,864691135977666883,1
864691136107486169,864691136195798504,1
864691136107486169,864691136314473021,1
864691136107486169,864691136674744199,1
864691136107486169,864691136903681458,1
864691135368949241,864691134966324767,1
864691135368949241,864691135136360217,1
864691135368949241,864691135276505573,1
864691135368949241,864691135325487004,1
864691135368949241,864691135351096279,1
864691135368949241,864691135387535957,1
864691135368949241,864691135499231763,1
864691135368949241,864691135503182685,1
864691135368949241,864691135504081986,1
864691135368949241,864691135750307881,1
864691135368949241,864691135774389755,1
864691135368949241,864691135808684573,1
864691135368949241,864691135858273326,1
864691135368949241,864691135977666883,1
864691135368949241,864691135988557315,1
864691135368949241,864691136011686318,1
864691135368949241,864691136025504569,1
864691135368949241,864691136125457446,1
864691135368949241,864691136392785279,1
864691135368949241,864691136452609023,1
864691135368949241,864691136579129876,1
864691135368949241,864691136975624220,1
864691135368949241,864691136991359893,1
864691135617440105,864691135210134905,1
864691135617440105,864691135350420951,1
864691135617440105,864691135430275120,1
864691135617440105,864691135478316200,1
864691135617440105,864691135779049056,1
864691135617440105,864691135858298670,1
864691135617440105,864691136125411622,1
864691135617440105,864691136288644291,1
864691135617440105,864691137199050049,1
864691135387535957,864691135015652246,1
864691135387535957,864691135102381856,1
864691135387535957,864691135258642863,1
864691135387535957,864691135272003237,1
864691135387535957,864691135325487004,1
864691135387535957,864691135396794101,1
864691135387535957,864691135464928318,1
864691135387535957,864691135465113157,1
864691135387535957,864691135577644574,1
864691135387535957,864691135591041291,1
864691135387535957,864691135611019015,1
864691135387535957,864691135646775791,1
864691135387535957,864691135732210873,1
864691135387535957,864691135750958889,1
864691135387535957,864691135774368763,1
864691135387535957,864691135774389755,1
864691135387535957,864691135779049056,1
864691135387535957,864691135782506832,1
864691135387535957,864691135919956656,1
864691135387535957,864691135977666883,1
864691135387535957,864691136195400150,1
864691135387535957,864691136298125851,1
864691135387535957,864691136330101226,1
864691135387535957,864691136373008520,1
864691135387535957,864691136524297617,1
864691135387535957,864691136665051614,1
864691135611140359,864691134887026938,1
864691135611140359,864691135375107272,1
864691135611140359,864691135480892614,1
864691135611140359,864691135504168285,1
864691135611140359,864691135617440105,1
864691135611140359,864691135716679194,1
864691135611140359,864691135719900721,1
864691135611140359,864691135725920939,1
864691135611140359,864691135855890478,1
864691135611140359,864691135954393891,1
864691135611140359,864691136013367715,1
864691135611140359,864691136025504569,1
864691135611140359,864691136058745048,1
864691135611140359,864691136275894285,1
864691135611140359,864691136288644291,1
864691135611140359,864691136664950750,1
864691135611140359,864691136967703758,1
864691135360809560,864691134941412707,1
864691135360809560,864691134948788476,1
864691135360809560,864691134949081852,1
864691135360809560,864691135015154934,1
864691135360809560,864691135210134905,1
864691135360809560,864691135304641703,1
864691135360809560,864691135342848433,1
864691135360809560,864691135375888840,1
864691135360809560,864691135396940021,1
864691135360809560,864691135398805281,1
864691135360809560,864691135577644574,1
864691135360809560,864691135583277677,1
864691135360809560,864691135655894978,1
864691135360809560,864691135685087474,1
864691135360809560,864691135750649129,1
864691135360809560,864691135757040082,1
864691135360809560,864691135778419901,1
864691135360809560,864691135810466333,1
864691135360809560,864691135939477508,1
864691135360809560,864691135977666883,1
864691135360809560,864691136010639022,1
864691135360809560,864691136091074615,1
864691135360809560,864691136125457446,1
864691135360809560,864691136336179123,1
864691135360809560,864691136524297617,1
864691135360809560,864691136603811281,1
864691135360809560,864691136975624220,1
864691136991390869,864691135273918993,1
864691136991390869,864691135359010904,1
864691136991390869,864691135497743635,1
864691136991390869,864691135617152361,1
864691136991390869,864691135751110185,1
864691136991390869,864691135772053835,1
864691136991390869,864691135875460494,1
864691136991390869,864691135952122147,1
864691136991390869,864691135989817088,1
864691136991390869,864691136137834877,1
864691136991390869,864691136309871706,1
864691136991390869,864691136914414321,1
864691135874914702,864691135342848433,1
864691135874914702,864691135774368763,1
864691135874914702,864691135817195343,1
864691135874914702,864691136125411622,1
864691135502902338,864691135258642863,1
864691135502902338,864691136135963787,1
864691135976425327,864691136310966106,1
864691135976425327,864691137021162094,1
864691135725920939,864691134966714655,1
864691135725920939,864691135351096279,1
864691135725920939,864691135480892614,1
864691135725920939,864691135493686111,1
864691135725920939,864691135562798817,1
864691135725920939,864691135694415551,1
864691135725920939,864691135760635214,1
864691135725920939,864691136025504569,1
864691135725920939,864691136238090767,1
864691135725920939,864691136445557123,1
864691135725920939,864691136489147922,1
864691135137137433,864691136125433894,1
864691135209280633,864691135157994084,1
864691135209280633,864691135209194617,1
864691135209280633,864691135210134905,1
864691135209280633,864691135408808649,1
864691135209280633,864691135466283333,1
864691135209280633,864691135518989962,1
864691135209280633,864691135741524587,1
864691135209280633,864691135778572973,1
864691135209280633,864691135816693327,1
864691135209280633,864691135843242211,1
864691135209280633,864691136091074615,1
864691135209280633,864691136119885080,1
864691135209280633,864691136125433894,1
864691135209280633,864691136138131325,1
864691135209280633,864691136438585502,1
864691135209280633,864691136578982164,1
864691135209280633,864691136904488114,1
864691135570791558,864691135272206865,1
864691135570791558,864691135342585541,1
864691135570791558,864691135382556378,1
864691135570791558,864691135388828033,1
864691135570791558,864691135409859785,1
864691135570791558,864691135480892614,1
864691135570791558,864691135546339880,1
864691135570791558,864691135585415544,1
864691135570791558,864691135587519868,1
864691135570791558,864691135595040043,1
864691135570791558,864691136022520056,1
864691135570791558,864691136120658712,1
864691135570791558,864691136579129876,1
864691135570791558,864691136674495623,1
864691136311059034,864691135325071004,1
864691136311059034,864691135362104647,1
864691136311059034,864691135496440208,1
864691136311059034,864691135546902056,1
864691136311059034,864691135562975969,1
864691136311059034,864691135586724220,1
864691136311059034,864691135742102635,1
864691136311059034,864691135885911920,1
864691136311059034,864691136111559352,1
864691136311059034,864691136137794941,1
864691136311059034,864691136138131325,1
864691136311059034,864691136330101226,1
864691135717457946,864691134989865338,1
864691135717457946,864691134991010426,1
864691135717457946,864691135102274592,1
864691135717457946,864691135271081125,1
864691135717457946,864691135277186789,1
864691135717457946,864691135294520844,1
864691135717457946,864691135339088102,1
864691135717457946,864691135384176619,1
864691135717457946,864691135384285931,1
864691135717457946,864691135384843738,1
864691135717457946,864691135386963541,1
864691135717457946,864691135387988609,1
864691135717457946,864691135388368001,1
864691135717457946,864691135448215698,1
864691135717457946,864691135469753426,1
864691135717457946,864691135477670312,1
864691135717457946,864691135493149927,1
864691135717457946,864691135504168285,1
864691135717457946,864691135504203357,1
864691135717457946,864691135577749022,1
864691135717457946,864691135583223405,1
864691135717457946,864691135584008045,1
864691135717457946,864691135595040043,1
864691135717457946,864691135688186080,1
864691135717457946,864691135717163802,1
864691135717457946,864691135741458324,1
864691135717457946,864691135741998484,1
864691135717457946,864691135763795510,1
864691135717457946,864691135778572973,1
864691135717457946,864691135786943684,1
864691135717457946,864691135839950227,1
864691135717457946,864691135853198023,1
864691135717457946,864691135858273326,1
864691135717457946,864691135868210454,1
864691135717457946,864691135919956656,1
864691135717457946,864691135988557315,1
864691135717457946,864691135994235841,1
864691135717457946,864691136025504569,1
864691135717457946,864691136058745048,1
864691135717457946,864691136107486169,1
864691135717457946,864691136111559352,1
864691135717457946,864691136195834070,1
864691135717457946,864691136228250961,1
864691135717457946,864691136311059034,1
864691135717457946,864691136314404669,1
864691135717457946,864691136380757461,1
864691135717457946,864691136419797655,1
864691135717457946,864691136438585502,1
864691135717457946,864691136990522517,1
864691135717457946,864691136991202453,1
864691135717457946,864691137021264750,1
864691135717457946,864691137198691137,1
864691135717457946,864691137199828801,1
864691135778467517,864691135336055529,1
864691135778467517,864691135397982753,1
864691135778467517,864691136034084795,1
864691135778467517,864691136111251896,1
864691135778467517,864691136195798504,1
864691135778467517,864691136330101226,1
864691134887460346,864691135717457946,1
864691134887460346,864691135731705273,1
864691134887460346,864691135911276969,1
864691135569592300,864691134919972106,1
864691135569592300,864691134942472035,1
864691135569592300,864691134991010426,1
864691135569592300,864691135015652246,1
864691135569592300,864691135304641703,1
864691135569592300,864691135325071004,1
864691135569592300,864691135339729894,1
864691135569592300,864691135343818161,1
864691135569592300,864691135430275120,1
864691135569592300,864691135493686111,1
864691135569592300,864691135503182685,1
864691135569592300,864691135503836253,1
864691135569592300,864691135504327861,1
864691135569592300,864691135567059223,1
864691135569592300,864691135587519868,1
864691135569592300,864691135774179147,1
864691135569592300,864691135782506832,1
864691135569592300,864691135810492189,1
864691135569592300,864691135816693327,1
864691135569592300,864691135843242211,1
864691135569592300,864691135942924148,1
864691135569592300,864691136091634487,1
864691135569592300,864691136137237899,1
864691135569592300,864691136177629702,1
864691135569592300,864691136381301461,1
864691135569592300,864691136392785279,1
864691135569592300,864691136814508659,1
864691135569592300,864691136968542926,1
864691135569592300,864691136991202453,1
864691135569592300,864691137055367798,1
864691136101516661,864691135210134905,1
864691136101516661,864691135386963541,1
864691136101516661,864691135577644574,1
864691136101516661,864691135686283703,1
864691136101516661,864691135731679929,1
864691136101516661,864691135857993774,1
864691136101516661,864691136991606421,1
864691135562798817,864691135496381840,1
864691135562798817,864691135517531786,1
864691135562798817,864691135567047191,1
864691135562798817,864691135583172717,1
864691135562798817,864691135655390658,1
864691135562798817,864691135656578242,1
864691135562798817,864691135684657079,1
864691135562798817,864691135727790911,1
864691135562798817,864691135739587697,1
864691135562798817,864691135740860820,1
864691135562798817,864691135741458324,1
864691135562798817,864691135749141801,1
864691135562798817,864691135787537348,1
864691135562798817,864691135816565839,1
864691135562798817,864691135842486243,1
864691135562798817,864691135977309763,1
864691135562798817,864691135977666883,1
864691135562798817,864691136022520056,1
864691135562798817,864691136119885080,1
864691135562798817,864691136389921911,1
864691135562798817,864691136814442867,1
864691135562798817,864691137055712630,1
864691135567059223,864691134942472035,1
864691135567059223,864691135015652246,1
864691135567059223,864691135060651419,1
864691135567059223,864691135384843738,1
864691135567059223,864691135405733870,1
864691135567059223,864691135448698196,1
864691135567059223,864691135504168285,1
864691135567059223,864691135577651230,1
864691135567059223,864691135698211994,1
864691135567059223,864691135919956656,1
864691135567059223,864691135994235841,1
864691135567059223,864691136110366904,1
864691135567059223,864691136239980604,1
864691135567059223,864691136453419007,1
864691135567059223,864691136523335057,1
864691135567059223,864691136524172689,1
864691135567059223,864691136927761226,1
864691136975144988,864691135455400554,1
864691136975144988,864691135496381840,1
864691136975144988,864691135499283987,1
864691136975144988,864691135567047191,1
864691136975144988,864691135685087474,1
864691136975144988,864691135741930603,1
864691136975144988,864691136137794941,1
864691136975144988,864691136195798504,1
864691136975144988,864691136742067804,1
864691136975144988,864691136991202453,1
864691135773209163,864691134942472035,1
864691135773209163,864691134948788476,1
864691135773209163,864691134966714655,1
864691135773209163,864691135060882843,1
864691135773209163,864691135214931072,1
864691135773209163,864691135272003237,1
864691135773209163,864691135340055782,1
864691135773209163,864691135351096279,1
864691135773209163,864691135448215698,1
864691135773209163,864691135469845388,1
864691135773209163,864691135496440208,1
864691135773209163,864691135504327861,1
864691135773209163,864691135546902056,1
864691135773209163,864691135570301676,1
864691135773209163,864691135586724220,1
864691135773209163,864691135617152361,1
864691135773209163,864691135619756943,1
864691135773209163,864691135731679929,1
864691135773209163,864691135773208651,1
864691135773209163,864691135774053371,1
864691135773209163,864691135779049056,1
864691135773209163,864691135849426270,1
864691135773209163,864691135874914702,1
864691135773209163,864691135977654851,1
864691135773209163,864691136010028974,1
864691135773209163,864691136125411622,1
864691135773209163,864691136125440038,1
864691135773209163,864691136125457446,1
864691135773209163,864691136336039091,1
864691135773209163,864691136452609023,1
864691135773209163,864691136603811281,1
864691135773209163,864691136618795227,1
864691135773209163,864691136675427975,1
864691135773209163,864691136742244188,1
864691135773209163,864691136904488114,1
864691135773209163,864691137199050049,1
864691136298111003,864691134989865338,1
864691136298111003,864691135339729894,1
864691136298111003,864691135570502278,1
864691136298111003,864691135583352941,1
864691136298111003,864691135732578745,1
864691136298111003,864691135975824495,1
864691136298111003,864691136091074615,1
864691136298111003,864691136420195223,1
864691135478316200,864691134948788476,1
864691135478316200,864691135101595680,1
864691135478316200,864691135134052512,1
864691135478316200,864691135209369465,1
864691135478316200,864691135335635177,1
864691135478316200,864691135384285931,1
864691135478316200,864691135388368001,1
864691135478316200,864691135465100189,1
864691135478316200,864691135583223405,1
864691135478316200,864691135640297787,1
864691135478316200,864691135717457946,1
864691135478316200,864691135719900721,1
864691135478316200,864691135741458324,1
864691135478316200,864691135990004992,1
864691135478316200,864691136058745048,1
864691135478316200,864691136373008520,1
864691135478316200,864691136438717086,1
864691135478316200,864691136453419007,1
864691135478316200,864691136596901026,1
864691135478316200,864691136664127454,1
864691135478316200,864691136991390869,1
864691135440543560,864691136275031565,1
864691135440543560,864691136663528670,1
864691135570502278,864691135280481697,1
864691135570502278,864691135802453858,1
864691135725748139,864691135214986368,1
864691135725748139,864691135325413788,1
864691135725748139,864691135448698196,1
864691135725748139,864691135465343045,1
864691135725748139,864691135503182685,1
864691135725748139,864691135546339880,1
864691135725748139,864691135646775791,1
864691135725748139,864691135662059248,1
864691135725748139,864691135719900721,1
864691135725748139,864691135738047620,1
864691135725748139,864691135750958889,1
864691135725748139,864691135774294603,1
864691135725748139,864691135782702387,1
864691135725748139,864691135810773452,1
864691135725748139,864691135866576604,1
864691135725748139,864691135868210454,1
864691135725748139,864691135939477508,1
864691135725748139,864691136012739747,1
864691135725748139,864691136085781356,1
864691135725748139,864691136619096795,1
864691135725748139,864691136665051614,1
864691135725748139,864691136674495623,1
864691135725748139,864691136813937267,1
864691135725748139,864691136975144988,1
864691135479404742,864691135617152361,1
864691135479404742,864691135618505065,1
864691135479404742,864691135662408944,1
864691135479404742,864691135688186080,1
864691135479404742,864691135750307881,1
864691135479404742,864691135779049056,1
864691135479404742,864691135809509917,1
864691135479404742,864691135875460494,1
864691135479404742,864691135977666883,1
864691135479404742,864691136022520056,1
864691135479404742,864691136134678667,1
864691135479404742,864691136137794941,1
864691135479404742,864691136228250961,1
864691135479404742,864691136664680926,1
864691135479404742,864691136991202453,1
864691135469845388,864691134949263100,1
864691135469845388,864691134965778719,1
864691135469845388,864691135102381856,1
864691135469845388,864691135271463077,1
864691135469845388,864691135340055782,1
864691135469845388,864691135396940021,1
864691135469845388,864691135465100189,1
864691135469845388,864691135547082280,1
864691135469845388,864691135572346349,1
864691135469845388,864691135656674242,1
864691135469845388,864691135732578745,1
864691135469845388,864691135782506832,1
864691135469845388,864691135857993774,1
864691135469845388,864691136033227451,1
864691135469845388,864691136136383883,1
864691135469845388,864691136378815445,1
864691135469845388,864691136452602367,1
864691135469845388,864691136674492295,1
864691135469845388,864691136905758130,1
864691135469845388,864691136913993713,1
864691135469845388,864691136991202453,1
864691136953197279,864691134989865338,1
864691136953197279,864691135102381856,1
864691136953197279,864691135346571423,1
864691136953197279,864691135619463567,1
864691136953197279,864691135886208112,1
864691136953197279,864691136117770660,1
864691136953197279,864691136119885080,1
864691136953197279,864691136311059034,1
864691136953197279,864691136579408916,1
864691135405733870,864691134966710559,1
864691135405733870,864691135209194617,1
864691135405733870,864691135210134905,1
864691135405733870,864691135339088102,1
864691135405733870,864691135351096279,1
864691135405733870,864691135360346200,1
864691135405733870,864691135374981320,1
864691135405733870,864691135409859785,1
864691135405733870,864691135430346544,1
864691135405733870,864691135431654960,1
864691135405733870,864691135478316200,1
864691135405733870,864691135504327861,1
864691135405733870,864691135546902056,1
864691135405733870,864691135562842337,1
864691135405733870,864691135591041291,1
864691135405733870,864691135685087474,1
864691135405733870,864691135688186080,1
864691135405733870,864691135725748139,1
864691135405733870,864691135739689073,1
864691135405733870,864691135741998484,1
864691135405733870,864691135757083346,1
864691135405733870,864691135760106830,1
864691135405733870,864691135782241616,1
864691135405733870,864691135782702387,1
864691135405733870,864691135810492189,1
864691135405733870,864691135850033758,1
864691135405733870,864691135866576604,1
864691135405733870,864691135970226021,1
864691135405733870,864691135977654851,1
864691135405733870,864691136011686318,1
864691135405733870,864691136026198585,1
864691135405733870,864691136111251896,1
864691135405733870,864691136311059034,1
864691135405733870,864691136421279639,1
864691135405733870,864691136445215875,1
864691135405733870,864691136453384959,1
864691135405733870,864691136524172689,1
864691135405733870,864691136674495623,1
864691135405733870,864691136675427975,1
864691135405733870,864691137055405174,1
864691135405733870,864691137199828801,1
864691136144674612,864691134966114591,1
864691136144674612,864691134991010426,1
864691136144674612,864691135134052512,1
864691136144674612,864691135136360217,1
864691136144674612,864691135258642863,1
864691136144674612,864691135325263004,1
864691136144674612,864691135325487004,1
864691136144674612,864691135375888840,1
864691136144674612,864691135470787666,1
864691136144674612,864691135480892614,1
864691136144674612,864691135493686111,1
864691136144674612,864691135502885954,1
864691136144674612,864691135503182685,1
864691136144674612,864691135546339880,1
864691136144674612,864691135546902056,1
864691136144674612,864691135577749022,1
864691136144674612,864691135656578242,1
864691136144674612,864691135739587697,1
864691136144674612,864691135741780116,1
864691136144674612,864691135741910164,1
864691136144674612,864691135750307881,1
864691136144674612,864691135774053371,1
864691136144674612,864691135782241616,1
864691136144674612,864691135801463650,1
864691136144674612,864691135809509917,1
864691136144674612,864691135850033758,1
864691136144674612,864691135937286404,1
864691136144674612,864691135977666883,1
864691136144674612,864691136010651052,1
864691136144674612,864691136026254649,1
864691136144674612,864691136111251896,1
864691136144674612,864691136210344892,1
864691136144674612,864691136211385020,1
864691136144674612,864691136228491601,1
864691136144674612,864691136330101226,1
864691136144674612,864691136373008520,1
864691136144674612,864691136619882637,1
864691136144674612,864691136812081779,1
864691136144674612,864691136813937267,1
864691136144674612,864691136953873631,1
864691136144674612,864691136991202453,1
864691136664680926,864691135362104647,1
864691136664680926,864691135868919318,1
864691136110256824,864691135360096071,1
864691136110256824,864691135585266808,1
864691135157994084,864691135339088102,1
864691135157994084,864691135503836253,1
864691135157994084,864691135546902056,1
864691135157994084,864691135567047191,1
864691135157994084,864691135576881950,1
864691135157994084,864691135656578242,1
864691135157994084,864691135719900721,1
864691135157994084,864691135810982860,1
864691135157994084,864691135816565839,1
864691135157994084,864691135875460494,1
864691135157994084,864691135928366606,1
864691135157994084,864691136006519498,1
864691135157994084,864691136664680926,1
864691136521831825,864691134886828794,1
864691136521831825,864691134942169955,1
864691136521831825,864691134950156796,1
864691136521831825,864691135059143323,1
864691136521831825,864691135164887853,1
864691136521831825,864691135448303762,1
864691136521831825,864691135455400554,1
864691136521831825,864691135489836346,1
864691136521831825,864691135496339088,1
864691136521831825,864691135498992403,1
864691136521831825,864691135562975969,1
864691136521831825,864691135577651230,1
864691136521831825,864691135591041291,1
864691136521831825,864691135720638769,1
864691136521831825,864691135755197133,1
864691136521831825,864691135848030814,1
864691136521831825,864691135850033758,1
864691136521831825,864691135853088967,1
864691136521831825,864691135855890478,1
864691136521831825,864691135939008565,1
864691136521831825,864691135947258916,1
864691136521831825,864691135952122147,1
864691136521831825,864691136120663064,1
864691136521831825,864691136195400150,1
864691136521831825,864691136275919117,1
864691136521831825,864691136314491965,1
864691136521831825,864691136451224831,1
864691136521831825,864691136523033233,1
864691136521831825,864691136596107938,1
864691136521831825,864691136665051614,1
864691135546902056,864691135257669039,1
864691135546902056,864691135358995288,1
864691135546902056,864691135387690069,1
864691135546902056,864691135503182685,1
864691135546902056,864691135685087474,1
864691135546902056,864691135698211994,1
864691135546902056,864691135738969220,1
864691135546902056,864691135763941174,1
864691135546902056,864691135782241616,1
864691135546902056,864691135868210454,1
864691135546902056,864691135938816260,1
864691135546902056,864691135977666883,1
864691135546902056,864691136022520056,1
864691135546902056,864691136042982742,1
864691135546902056,864691136419797655,1
864691135546902056,864691136812081779,1
864691135546902056,864691136967703758,1
864691136438717086,864691134887460346,1
864691136438717086,864691135155894884,1
864691136438717086,864691135386963541,1
864691136438717086,864691135492568551,1
864691136438717086,864691135619756943,1
864691136438717086,864691135685087474,1
864691136438717086,864691135774294603,1
864691136438717086,864691135774389755,1
864691136438717086,864691135990004992,1
864691136438717086,864691136137293195,1
864691136438717086,864691136288644291,1
864691136438717086,864691136380757461,1
864691136438717086,864691136675875719,1
864691135308553030,864691135779020221,1
864691135308553030,864691136274546622,1
864691136596901026,864691134966324767,1
864691136596901026,864691135164887853,1
864691136596901026,864691135448303762,1
864691136596901026,864691135466236229,1
864691136596901026,864691135480916422,1
864691136596901026,864691135493149927,1
864691136596901026,864691135493686111,1
864691136596901026,864691135503163202,1
864691136596901026,864691135562798817,1
864691136596901026,864691135685087474,1
864691136596901026,864691135732210873,1
864691136596901026,864691135738969220,1
864691136596901026,864691135739008132,1
864691136596901026,864691135739689073,1
864691136596901026,864691135742102635,1
864691136596901026,864691135774179147,1
864691136596901026,864691135774294603,1
864691136596901026,864691135782241616,1
864691136596901026,864691135857993774,1
864691136596901026,864691135939008565,1
864691136596901026,864691135977045871,1
864691136596901026,864691136111251896,1
864691136596901026,864691136120658712,1
864691136596901026,864691136239980604,1
864691136596901026,864691136424439855,1
864691136596901026,864691136742067804,1
864691136596901026,864691136813937267,1
864691136596901026,864691136991202453,1
864691136596901026,864691137055367798,1
864691136336039091,864691134886569210,1
864691136336039091,864691134966114591,1
864691136336039091,864691134991010426,1
864691136336039091,864691135015154934,1
864691136336039091,864691135209432185,1
864691136336039091,864691135258642863,1
864691136336039091,864691135342848433,1
864691136336039091,864691135362104647,1
864691136336039091,864691135465955397,1
864691136336039091,864691135504327861,1
864691136336039091,864691135728030015,1
864691136336039091,864691135760635214,1
864691136336039091,864691135810492189,1
864691136336039091,864691135839932307,1
864691136336039091,864691135868060950,1
864691136336039091,864691135877825107,1
864691136336039091,864691135953985800,1
864691136336039091,864691135994226881,1
864691136336039091,864691136091634487,1
864691136336039091,864691136101340021,1
864691136336039091,864691136137237899,1
864691136336039091,864691136238090767,1
864691136336039091,864691136725093373,1
864691136336039091,864691136991202453,1
864691135927647956,864691135359010904,1
864691135155894884,864691135060727707,1
864691135155894884,864691135214986368,1
864691135155894884,864691135362104647,1
864691135155894884,864691135586724220,1
864691135155894884,864691135591041291,1
864691135155894884,864691135594721579,1
864691135155894884,864691135619756943,1
864691135155894884,864691135688186080,1
864691135155894884,864691135739008132,1
864691135155894884,864691135750307881,1
864691135155894884,864691135774368763,1
864691135155894884,864691135774389755,1
864691135155894884,864691135868919318,1
864691135155894884,864691135938816260,1
864691135155894884,864691135955962888,1
864691135155894884,864691135977666883,1
864691135155894884,864691136034011579,1
864691135155894884,864691136042982742,1
864691135155894884,864691136389688695,1
864691135155894884,864691136419797655,1
864691135155894884,864691136967703758,1
864691135480718022,864691135115049881,1
864691135280682401,864691134966324767,1
864691135280682401,864691134966710559,1
864691135280682401,864691135102433056,1
864691135280682401,864691135295165196,1
864691135280682401,864691135324623260,1
864691135280682401,864691135325487004,1
864691135280682401,864691135357351375,1
