neuron_id,brain_area,layer,cell_type,pref_ori,gOSI,x,y,z,out_degree,in_degree,out_strength,in_strength
864691135476528704,V1,L2/3,23P,61.54583,0.450009,707.3877015379837,108.6327015902967,955.8000000000003,13,21,13,21
864691136228250961,V1,L5,5P-ET,29.173714,0.116706,668.3676797420036,506.1686268235279,873.1200000000002,5,42,5,42
864691136111251896,V1,L2/3,23P,80.5699,0.142966,678.9283032502511,167.36780640079482,900.8400000000003,10,29,10,29
864691135491167207,RL,L2/3,23P,3.8315349,0.170473,1263.452592315621,172.18679266596476,884.0800000000003,1,2,1,2
864691135593133067,V1,L4,4P,89.10452,0.267906,695.796049484583,326.3067379719306,840.6800000000003,38,15,38,15
864691135517531786,AL,L2/3,23P,155.59113,0.17598,1323.449560696207,225.87617732568103,759.6000000000001,4,7,4,7
864691135134114976,V1,L4,4P,49.82655,0.16644,949.0349771675205,335.99884620471084,929.0800000000003,7,3,7,3
864691135760635214,V1,L6,6P-CT,65.278076,0.261008,616.2696343158193,550.1794574765756,867.2800000000002,2,14,2,14
864691135576991518,V1,L4,4P,11.448098,0.274485,825.3780498648644,282.9716503702563,778.8400000000001,10,7,10,7
864691135540440178,V1,L2/3,23P,83.26952,0.236029,719.8870313368446,98.67620247769158,928.6000000000003,3,15,3,15
864691135359010904,AL,L2/3,23P,9.422712,0.0930406,1289.7200520017063,227.35809609120463,748.9200000000002,1,5,1,5
864691135102433056,V1,L4,4P,27.225084,0.355721,646.2046211903935,316.7000036807027,805.8000000000003,21,26,21,26
864691136619882637,AL,L4,5P-IT,148.82907,0.191136,1362.2890663990609,359.11226683883797,777.3600000000001,10,6,10,6
864691135740865684,RL,L4,4P,83.77831,0.16115,1141.4566861327169,275.6759563625183,899.2400000000002,2,1,2,1
864691136334080435,AL,L2/3,23P,77.31034,0.148039,1324.1533384033241,231.78399663054856,720.6400000000001,0,7,0,7
864691135014966262,V1,L5,5P-IT,134.33897,0.237432,636.2818503448223,397.8078169340897,871.6400000000002,14,6,14,6
864691135429763120,AL,L2/3,23P,169.94485,0.512541,1312.5320326816209,222.15850519775873,824.7600000000002,7,4,7,4
864691135573276197,V1,L6,6P-IT,93.304306,0.33662,677.131621065168,561.671660438675,889.4800000000002,5,9,5,9
864691135340055782,V1,L5,5P-IT,88.12878,0.431467,651.7993809774721,399.61513623758225,889.7200000000003,12,27,12,27
864691136596107938,V1,L2/3,23P,171.67935,0.321693,496.24298038034686,226.55094109235083,963.2400000000002,5,4,5,4
864691135258563503,V1,L4,4P,6.14482,0.376812,725.6050559809164,299.8761878508764,828.8400000000003,26,8,26,8
864691135977134403,V1,L4,4P,84.24084,0.104923,910.0854733046311,342.80607683358977,718.0000000000001,5,5,5,5
864691135404763374,AL,L2/3,23P,151.53859,0.171101,1356.1704397118854,181.5834426117199,775.0800000000002,1,3,1,3
864691135441799752,V1,L2/3,23P,62.70966,0.289638,728.1902267066858,144.7592334831523,840.8400000000003,37,21,37,21
864691135988557315,V1,L2/3,23P,96.86409,0.257194,649.4155072520888,241.81489037572865,836.1200000000002,22,25,22,25
864691135157025636,V1,L6,6P-IT,56.47114,0.037102,977.8278694757835,522.3855698749463,710.6000000000001,0,2,0,2
864691135060651419,V1,L2/3,23P,94.36084,0.51726,669.2522053564992,143.58598187973402,856.8800000000002,33,23,33,23
864691135468948364,V1,L4,4P,85.46239,0.42098,880.9880764826696,292.0770322714723,836.3200000000003,24,10,24,10
864691135578146565,V1,L5,5P-IT,94.99224,0.399692,878.2075320750806,365.71490620056824,713.6800000000002,2,13,2,13
864691135060020123,V1,L4,4P,2.8671725,0.214769,759.7828253172393,331.45514418564323,747.9200000000002,10,3,10,3
864691135727961663,V1,L4,4P,144.7393,0.329625,857.7615920755333,289.531022435464,846.8000000000003,18,5,18,5
864691135801133666,AL,L2/3,23P,16.931896,0.190997,1320.9325966086758,209.8518319792378,802.4800000000002,2,3,2,3
864691135750642473,V1,L6,6P-IT,53.813763,0.111982,701.1427491215362,532.4853052455254,888.2000000000003,14,6,14,6
864691135858298670,V1,L5,4P,96.27051,0.627699,672.8984052269868,367.732715129417,849.3200000000003,28,24,28,24
864691135586724220,V1,L5,5P-IT,83.73362,0.512895,738.835649098178,401.2550873406889,866.6400000000002,16,23,16,23
864691136052738803,V1,L4,4P,40.899868,0.025117,651.0641581773502,290.52794766149793,929.3600000000002,20,3,20,3
864691136913993713,V1,L4,4P,81.92151,0.160368,611.6603823043963,296.6529899433115,913.7200000000003,28,10,28,10
864691135511802576,AL,L5,5P-IT,99.93744,0.0263412,1280.0288683922158,421.1067258160291,726.6400000000001,2,4,2,4
864691135593659947,RL,L4,4P,44.404343,0.230838,1224.3406632327212,334.3229404289303,1020.2800000000002,12,2,12,2
864691136177799686,V1,L4,4P,118.53221,0.107855,638.9178588190625,298.6522433170523,821.6000000000003,15,5,15,5
864691135583223405,V1,L5,4P,103.71625,0.487537,648.3856356712213,365.20265886404746,877.9600000000003,16,16,16,16
864691136118370724,V1,L4,4P,89.76572,0.136403,616.6840791676761,269.3388955994407,932.7200000000003,15,16,15,16
864691136144827444,V1,L2/3,23P,137.7912,0.212748,726.1487770580085,104.9417920368223,858.8000000000003,18,7,18,7
864691136991606421,V1,L4,4P,87.10261,0.254845,907.8555286705327,266.22430760011713,745.2400000000001,25,5,25,5
864691135465955397,V1,L4,4P,108.37309,0.378859,662.9440444703464,261.95060254923317,846.4800000000002,20,11,20,11
864691135741524587,V1,L2/3,23P,63.110004,0.128499,795.9479977029624,132.50608541352693,898.4800000000002,5,11,5,11
864691135118894813,AL,L4,4P,19.7646,0.275704,1302.0716380698996,260.94642146774004,810.0400000000003,0,3,0,3
864691135428676144,AL,L2/3,23P,5.874307,0.456397,1311.0334086610567,120.32839720388013,713.8800000000001,0,4,0,4
864691135360482392,V1,L5,5P-IT,86.36292,0.403284,677.1948566022082,373.6978747735804,805.9200000000003,16,13,16,13
864691136033332155,V1,L4,4P,2.2607393,0.188376,726.8811389920738,313.92888055187285,901.5600000000003,31,18,31,18
864691135294441654,V1,L4,4P,159.47307,0.12785,647.0118079972771,305.2708633167563,837.2000000000003,33,5,33,5
864691135466236229,V1,L4,4P,89.71243,0.152275,669.0635087846242,301.41813488286516,887.2800000000002,27,16,27,16
864691135594721579,V1,L2/3,23P,56.563828,0.120275,608.5958230740079,131.2123444032162,983.8800000000002,3,8,3,8
864691135324725404,V1,L5,5P-IT,43.950867,0.159916,691.4555525878458,372.24725628299694,806.2000000000003,11,6,11,6
864691135572346349,V1,L5,5P-IT,157.59016,0.18677,641.7256867247371,383.3151294859759,806.0800000000003,12,28,12,28
864691135294442678,V1,L2/3,23P,95.89007,0.143535,668.4064931737583,201.7174811112519,888.2800000000002,15,37,15,37
864691136453384959,V1,L2/3,23P,105.7415,0.11213,722.2253561719078,174.7534979932771,881.1600000000002,18,23,18,23
864691135994226881,V1,L2/3,23P,59.36687,0.0772218,631.3493939732721,105.38516857363395,901.4800000000002,8,13,8,13
864691136602371025,RL,L2/3,23P,38.840656,0.0534915,1253.8671004531823,197.3029365132021,810.3200000000003,11,5,11,5
864691136066069400,RL,L2/3,23P,179.42502,0.390188,1154.507858612054,155.13876057252736,809.8400000000003,0,3,0,3
864691135941708033,V1,L4,4P,40.55151,0.39967,917.0300720610749,336.8607145980319,783.4400000000002,4,4,4,4
864691136954050527,V1,L5,4P,105.51648,0.184288,657.6175480486263,363.95452351244614,882.2400000000002,18,13,18,13
864691135571192966,V1,L5,5P-IT,127.23674,0.391439,605.2620201400699,402.09658063337724,810.0800000000003,9,18,9,18
864691135134016928,V1,L4,4P,5.782711,0.378686,584.0397888554392,320.8337115522179,776.0400000000001,13,8,13,8
864691135731679929,V1,L2/3,23P,84.517426,0.298751,698.4074050927735,231.83885378959292,901.5600000000003,8,26,8,26
864691135280944545,V1,L5,4P,109.7535,0.612588,608.851052083405,361.8080754524981,846.0800000000003,14,6,14,6
864691135493149927,V1,L5,4P,100.32433,0.463029,669.4403831117119,364.6676652031891,886.4000000000002,30,25,30,25
864691135518453642,AL,L2/3,23P,167.0411,0.39075,1333.899926636088,216.57559520827695,840.6000000000003,1,4,1,4
864691135700814114,V1,L6,6P-CT,81.06192,0.0934913,570.4668310635802,531.781470243275,886.3200000000003,2,3,2,3
864691135772987899,RL,L4,4P,59.52573,0.174489,1088.1379039700273,337.3114600003376,966.1600000000003,3,3,3,3
864691135342848433,V1,L4,4P,178.18529,0.171624,498.5736753613531,332.8224697955059,714.7200000000001,9,5,9,5
864691135015605910,V1,L2/3,23P,89.95724,0.402277,723.2150844178473,237.60693479667867,887.0400000000003,35,13,35,13
864691135695146943,V1,L2/3,23P,45.574036,0.199478,682.2950838203086,206.7229990517409,871.2800000000002,12,24,12,24
864691136927187786,V1,L5,5P-IT,76.54888,0.172229,629.4106903163779,485.1573472125263,871.7200000000003,9,14,9,14
864691135396794101,V1,L2/3,23P,94.52413,0.0640662,639.6279656513739,229.58732032218674,821.9600000000003,24,31,24,31
864691135919645872,AL,L5,5P-IT,83.82945,0.113567,1289.342195756196,360.1826010918171,810.7200000000003,2,7,2,7
864691135385422677,RL,L4,4P,82.63984,0.555461,1131.3257385368734,341.53961721438924,978.6800000000003,1,8,1,8
864691135727790911,V1,L2/3,23P,66.44863,0.365675,695.4316026471192,234.27677253402194,855.9600000000003,14,27,14,27
864691136091074615,V1,L4,4P,9.178059,0.222302,790.4573127573524,303.9439133828176,951.2800000000002,15,11,15,11
864691134966324767,V1,L4,4P,177.967,0.153811,619.8456308497053,272.12102984527786,836.9600000000003,18,26,18,26
864691135786943684,V1,L6,6P-CT,153.96622,0.128549,680.804004764589,563.0208638941359,919.8000000000003,9,3,9,3
864691135498992403,AL,L4,4P,89.96354,0.0497086,1326.3775316042556,293.010834443757,857.4000000000002,0,1,0,1
864691136034271675,V1,L2/3,23P,100.75391,0.321994,473.65102572155774,166.81862299992105,695.8000000000002,1,0,1,0
864691135504168285,V1,L4,4P,28.430014,0.149235,691.7449708590619,312.39673143095996,837.3600000000002,12,18,12,18
864691135388368001,V1,L4,4P,62.98395,0.232872,633.0265713036048,352.03793244260544,901.2000000000003,24,18,24,18
864691135867905302,AL,L4,5P-IT,13.223751,0.0657019,1349.1335883174906,346.46155158454025,840.8800000000002,8,4,8,4
864691136925601354,AL,L4,4P,118.530495,0.228874,1244.9818893911565,271.69161070748555,625.0000000000001,6,2,6,2
864691136391042167,V1,L4,4P,85.69314,0.479895,689.7910345613892,259.09560779416756,837.3200000000003,22,31,22,31
864691136011684526,V1,L2/3,23P,48.632256,0.247841,653.8218989654686,102.59716725087556,820.0400000000003,13,21,13,21
864691136275919117,RL,L2/3,23P,125.493225,0.328703,1152.8564332901801,143.17329717129323,689.6800000000002,3,6,3,6
864691136034011579,V1,L2/3,23P,18.68572,0.188116,684.8391860611167,155.61424794404599,870.7200000000003,15,16,15,16
864691137199828801,V1,L5,5P-IT,0.7664655,0.35765,584.5714012533472,395.5322952888484,792.3600000000002,7,15,7,15
864691135937286404,RL,L4,4P,124.5964,0.265639,1244.5556806844027,286.1093279379728,797.2400000000002,9,14,9,14
864691135102151968,V1,L2/3,23P,45.788494,0.258274,677.3302301383853,222.3497480392013,871.3200000000003,10,37,10,37
864691135060882843,V1,L5,4P,66.96257,0.434944,631.8576547607369,371.27325084693166,807.1200000000002,13,12,13,12
864691135325413788,V1,L4,4P,121.48309,0.332957,670.2880028896527,334.41843267222987,961.0400000000003,3,8,3,8
864691136814627955,V1,L4,4P,97.59691,0.287431,707.3497549076413,348.4539867174789,837.5600000000003,23,15,23,15
864691134966114591,V1,L4,4P,23.837185,0.1885,610.613602828546,263.0900399429176,777.6000000000001,7,17,7,17
864691136086088556,V1,L2/3,4P,146.26738,0.301246,811.8963617390457,247.61409766537935,912.0000000000002,10,7,10,7
864691136618795227,V1,L5,5P-IT,178.51532,0.441943,625.2767511573545,402.43426436964927,837.2400000000002,5,26,5,26
864691135276505573,V1,L4,4P,135.6323,0.290814,482.0658674383035,290.19751872719735,809.3600000000002,6,4,6,4
864691135503443549,V1,L4,4P,34.733696,0.0494714,866.7148951855313,317.1685232526598,725.0800000000002,2,1,2,1
864691136238090767,V1,L5,5P-IT,1.163196,0.296317,648.0982692865261,394.9227069891926,823.5600000000003,17,19,17,19
864691135996158378,V1,L4,4P,152.37239,0.253964,500.2043203027111,268.6564186697336,746.7600000000001,10,2,10,2
864691135519106442,AL,L2/3,23P,15.138691,0.055526,1350.7223260932974,240.9183956326751,714.4400000000002,0,4,0,4
864691135015154934,V1,L5,5P-IT,96.50844,0.428819,663.2824512434541,377.0420543641091,807.4400000000003,18,8,18,8
864691135571515270,V1,L4,4P,96.82971,0.232441,660.2974577530615,270.9060153676292,815.2400000000002,24,3,24,3
864691136107283417,V1,L4,4P,57.955826,0.0797178,835.6023492410674,297.5502326835602,870.4800000000002,8,10,8,10
864691135955962888,V1,L5,5P-IT,136.53741,0.0829144,611.1521809190402,461.0743702664066,809.8800000000002,3,36,3,36
864691135739008132,V1,L2/3,23P,105.17729,0.173768,706.2910672855735,106.48093549788778,829.6800000000003,7,7,7,7
864691135397846049,V1,L2/3,23P,67.213104,0.163935,987.4922029878948,138.0212497595554,870.6400000000002,7,5,7,5
864691135773208651,V1,L5,4P,82.10657,0.185251,808.7681049233444,370.75403676433706,837.7600000000002,17,9,17,9
864691135210134905,V1,L2/3,23P,91.68971,0.316061,696.6192471572385,179.58014539378982,901.1200000000002,17,32,17,32
864691135478268840,V1,L4,4P,32.48598,0.254964,793.0406342365427,267.8075549313195,952.2000000000003,9,1,9,1
864691136990522517,V1,L2/3,23P,55.69593,0.0983908,776.7342400111213,205.99112886700274,745.8000000000002,14,11,14,11
864691135654715586,RL,L2/3,23P,152.07431,0.454567,1216.9595952834306,221.89180354982562,806.2800000000002,0,6,0,6
864691135646147567,V1,L4,4P,179.01093,0.376824,517.155591232016,342.9284467683476,869.8400000000003,21,2,21,2
864691135885911920,V1,L2/3,23P,100.07896,0.385259,703.9455178763371,238.2981115485407,892.4400000000003,19,42,19,42
864691136903681458,RL,L4,4P,114.67922,0.0935918,1164.1571652837915,276.8910573096106,782.0400000000001,0,7,0,7
864691135430346544,V1,L5,5P-IT,107.74628,0.50496,701.7011235671483,435.78198545774103,854.6800000000003,23,19,23,19
864691135134155168,RL,L2/3,23P,40.356567,0.18406,1234.7953350588418,211.8882240572732,777.8000000000002,12,5,12,5
864691136195391208,RL,L2/3,23P,59.902164,0.28955,1179.0270156416345,229.55893715494867,714.6400000000001,0,7,0,7
864691135656578242,V1,L2/3,23P,90.78058,0.220895,694.879007755497,136.31985507085471,900.5600000000003,9,24,9,24
864691136578982164,RL,L4,4P,50.659325,0.107491,1083.5854729544942,317.38285513575136,899.6800000000003,4,5,4,5
864691135257638575,RL,L2/3,23P,150.0277,0.253113,1261.0647309876942,226.64992550166005,961.1200000000002,0,3,0,3
864691135695042751,V1,L5,6P-IT,83.33556,0.318826,639.1473076991783,504.5758425698125,892.8800000000002,15,4,15,4
864691137055712630,V1,L4,4P,52.69936,0.159319,576.8139215519859,260.9681291052652,807.6400000000002,14,9,14,9
864691135396940021,V1,L4,4P,48.270664,0.11546,641.1282081577531,333.60188188172054,899.6800000000003,30,20,30,20
864691135850033758,V1,L2/3,23P,69.45967,0.276364,642.4495790706682,193.66454312286567,870.4000000000002,5,20,5,20
864691135782241616,V1,L2/3,23P,97.46241,0.207407,636.038413311145,223.6197618602396,837.8000000000003,19,28,19,28
864691135294190518,V1,L2/3,23P,76.45304,0.353626,674.4511315617303,178.15464234427276,960.9600000000003,10,19,10,19
864691136619693275,V1,L5,5P-IT,87.94715,0.389762,684.4702895728362,376.4544601776447,809.1600000000002,15,9,15,9
864691135839950227,V1,L2/3,23P,88.122475,0.427708,654.6261957319853,117.63649551750271,839.6800000000003,13,22,13,22
864691136228367697,RL,L4,4P,35.560474,0.038868,1340.0960088281176,336.6766400891173,899.1600000000002,4,0,4,0
864691135741659499,RL,L4,4P,108.112976,0.101739,1098.0903857790342,346.91943719855095,991.6400000000002,7,4,7,4
864691136314491965,V1,L2/3,23P,86.09191,0.114511,648.9136922870601,194.6797910362675,900.7600000000002,9,29,9,29
864691136085781356,V1,L4,4P,13.928375,0.424983,614.4674585256686,314.5015619614862,868.8400000000003,26,12,26,12
864691135587532924,V1,L5,5P-IT,89.253494,0.32056,882.902158028056,415.5938743450844,900.7600000000002,2,9,2,9
864691135911276969,RL,L4,4P,83.45172,0.405344,1164.1243913411017,338.948347597446,899.7600000000002,7,2,7,2
864691136420195223,V1,L4,4P,172.32909,0.399669,929.5861353328945,340.2077842289275,961.5200000000002,2,12,2,12
864691135843242211,V1,L5,4P,24.40422,0.164125,663.1332911401696,365.5292444871248,893.5600000000003,29,10,29,10
864691135810473245,V1,L4,4P,87.0625,0.383494,675.111210678594,266.8055153662543,868.8800000000002,17,18,17,18
864691136523216017,V1,L4,4P,97.21933,0.0965705,684.0142542588924,289.8772617025702,746.5200000000001,9,10,9,10
864691135448698196,V1,L5,5P-IT,118.774155,0.409373,685.3675620141393,367.6672245391701,878.6400000000002,6,20,6,20
864691135611019015,V1,L4,4P,104.83581,0.478605,649.24863080103,284.8440852119103,899.8000000000003,22,8,22,8
864691135346685855,V1,L4,4P,0.65989536,0.489485,529.9864485808423,261.62534682932886,802.9600000000003,5,2,5,2
864691135164887853,V1,L2/3,23P,77.93414,0.420977,680.3293847212267,170.445630747909,827.2800000000002,24,35,24,35
864691136084684396,RL,L2/3,23P,108.61389,0.243568,1318.2922525471417,206.9868085523317,868.2800000000002,1,5,1,5
864691135717275162,V1,L2/3,4P,81.89385,0.159969,809.3851490846818,246.94468373920006,794.8000000000003,19,8,19,8
864691135640297787,V1,L4,4P,89.86771,0.361602,660.5812115872982,274.27155303070117,863.1600000000002,9,17,9,17
864691135562975969,V1,L2/3,23P,98.28919,0.518664,671.2158812166267,141.7019582290459,895.8000000000003,14,23,14,23
864691135480311494,V1,L6,6P-IT,89.40533,0.514058,609.8756358596098,547.628476539369,930.1200000000002,13,7,13,7
864691135750958889,V1,L4,4P,37.645103,0.332876,670.2372807849363,288.73617717550445,839.4400000000003,31,36,31,36
864691135362104647,V1,L5,5P-ET,93.95591,0.291327,652.5113089355399,421.5847859977063,836.8400000000003,1,71,1,71
864691135360346200,V1,L4,4P,52.817196,0.322212,732.173907673504,260.041116526216,808.8000000000003,14,5,14,5
864691135719761713,RL,L2/3,23P,55.702385,0.192816,1195.559042503284,158.0878290913003,821.0000000000002,2,8,2,8
864691135518283475,V1,L2/3,23P,112.20691,0.191106,632.3234577579583,192.65013336330972,809.0000000000002,25,27,25,27
864691135892214409,V1,L2/3,23P,72.8258,0.243742,687.2953123759034,76.87267801096792,899.6800000000003,18,11,18,11
864691136438585502,V1,L2/3,23P,88.21071,0.153837,856.4479369593748,194.39852196251422,808.4400000000003,13,8,13,8
864691135808925981,V1,L4,4P,93.36962,0.0845743,710.7779795900369,323.9555522465375,746.7600000000001,30,10,30,10
864691135662059248,V1,L4,4P,171.92343,0.511197,603.3631696552306,286.48314086603773,838.0800000000003,10,11,10,11
864691135720638769,RL,L2/3,23P,114.93189,0.177235,1230.7141990653663,218.1483512926222,880.0000000000002,6,8,6,8
864691134919529994,V1,L5,6P-CT,173.55121,0.127423,629.1152893244863,509.09469013637624,900.4800000000002,2,10,2,10
864691135756075981,V1,L5,5P-ET,93.91737,0.711036,649.698770390486,414.07909569417086,858.7200000000003,17,24,17,24
864691136438426526,RL,L2/3,23P,95.62765,0.160144,1133.3206271490094,138.83011234738694,660.3200000000002,2,3,2,3
864691136968542926,V1,L2/3,23P,110.729095,0.329093,682.206992250533,168.81105497239653,813.8400000000003,23,30,23,30
864691136013367715,V1,L4,4P,103.280075,0.358593,759.6315263312463,271.50181710017745,777.4800000000001,40,23,40,23
864691135855890478,V1,L2/3,23P,105.428665,0.321836,532.3479515607174,131.09445592730498,961.8800000000002,16,13,16,13
864691135464928318,V1,L2/3,23P,2.345506,0.0850784,671.9666236599371,142.66706225650228,819.0400000000003,7,12,7,12
864691135417478842,V1,L4,4P,15.618085,0.316965,577.552785550133,268.67786321172065,777.3600000000001,29,10,29,10
864691135059845275,RL,L4,4P,88.16144,0.382776,1197.346680568669,305.8137738340812,869.5600000000003,11,4,11,4
864691136091634487,V1,L2/3,23P,89.36522,0.249746,648.1411870180666,171.93390781293724,838.6000000000003,10,31,10,31
864691135416233914,RL,L2/3,23P,143.98586,0.234568,1242.7627251133006,232.4368214721848,868.7600000000002,3,6,3,6
864691136904761266,RL,L2/3,23P,14.991498,0.218035,1180.9428886117232,228.95562068535384,838.1200000000002,14,5,14,5
864691135540272498,V1,L2/3,23P,7.8080397,0.22324,707.9472902430147,119.86019696910674,869.2800000000002,15,13,15,13
864691135975539779,AL,L2/3,23P,89.44658,0.0189792,1283.3321227356162,197.56799102775386,747.1200000000001,18,7,18,7
864691136924515300,V1,L2/3,23P,65.715965,0.212431,827.059532027949,133.04368000536664,746.5600000000002,3,4,3,4
864691135567047191,V1,L2/3,23P,101.761314,0.289872,669.7999156163667,161.55810733754333,853.0400000000003,28,28,28,28
864691136194355176,RL,L2/3,23P,161.23189,0.65578,1214.7176857347251,215.2069704497832,830.6000000000003,1,7,1,7
864691135939008565,V1,L2/3,23P,18.044008,0.206503,528.3291848296136,155.7339580724574,890.9600000000003,12,11,12,11
864691135591854347,V1,L5,5P-IT,82.14496,0.320846,866.3597842108703,417.4230721180139,899.5600000000003,3,7,3,7
864691136991202453,V1,L5,5P-ET,147.54965,0.0341695,652.7145437589246,493.4278837566877,818.9600000000003,7,98,7,98
864691135496339088,AL,L2/3,23P,162.27525,0.176584,1370.286339829099,202.3487426066837,777.3200000000002,2,1,2,1
864691136143696692,RL,L2/3,23P,24.143717,0.214465,1177.307845203051,146.40467450411938,831.3200000000003,1,3,1,3
864691135947258916,V1,L2/3,23P,135.72281,0.0592759,638.8440439854899,112.97926820389705,900.2800000000002,12,19,12,19
864691135577651230,V1,L2/3,23P,100.23595,0.132224,656.4852487596714,166.8819163588384,797.2000000000003,15,33,15,33
864691136137293195,V1,L2/3,23P,74.360756,0.236876,683.4119197077202,91.88735341154528,899.8000000000003,10,20,10,20
864691135977666883,V1,L5,5P-ET,106.809074,0.272774,629.271674528688,454.4363284369262,871.0400000000003,5,71,5,71
864691135466158917,V1,L2/3,23P,92.12688,0.177764,631.3938447746715,231.17972899707297,854.2400000000002,14,40,14,40
864691137021264750,V1,L5,5P-IT,143.00224,0.123553,641.4669618621233,479.53070945848077,855.4000000000002,2,31,2,31
864691136424990255,V1,L6,6P-IT,166.67557,0.0285383,619.5667335264004,558.7554528587796,878.4400000000003,2,6,2,6
864691135782156368,RL,L5,5P-IT,41.5191,0.187419,1045.9634967175705,377.3079168047086,986.0400000000003,0,6,0,6
864691136452081151,RL,L2/3,23P,154.56052,0.201205,1276.5957871988885,155.60519961039682,820.3200000000003,2,2,2,2
864691135890695049,V1,L4,4P,105.11369,0.212524,513.656933505742,269.833369819798,767.1600000000001,4,1,4,1
864691136489055762,V1,L4,4P,2.3193388,0.389495,777.3079616877784,269.1936366292564,722.8800000000001,20,4,20,4
864691135417443514,V1,L4,4P,25.458082,0.0478425,667.4691925145378,265.301747305604,742.1200000000001,16,5,16,5
864691135685087474,V1,L2/3,23P,8.397691,0.176255,634.0511534995779,112.68843356006401,869.4000000000002,26,35,26,35
864691136954028511,V1,L4,4P,129.6615,0.0633311,753.1637427425186,298.4325923480122,727.0000000000001,2,4,2,4
864691135455123562,RL,L2/3,23P,113.72181,0.200123,1300.4093745699058,206.5144154413534,869.8800000000002,3,7,3,7
864691137199050049,V1,L4,4P,80.81684,0.260469,498.00850868878626,321.6587308773738,761.0400000000001,8,6,8,6
864691135409859785,V1,L5,5P-IT,11.367331,0.29141,697.600392278265,400.4099820242857,884.0400000000003,19,16,19,16
864691136330101226,V1,L5,5P-ET,117.22816,0.397551,664.17914599273,458.5824924456317,899.7200000000003,8,81,8,81
864691136381243349,V1,L4,23P,170.74184,0.15511,717.2787105870858,250.38617459180935,882.9200000000003,20,5,20,5
864691136488414994,V1,L4,4P,86.663155,0.255024,513.6354889637549,347.1818350672199,768.9200000000002,1,5,1,5
864691136085904236,V1,L4,4P,91.84284,0.46337,664.3762527506308,269.07855172426844,758.1200000000001,20,4,20,4
864691136026198585,V1,L4,4P,7.38642,0.265451,611.4919451893998,342.63729384081864,881.5600000000003,17,12,17,12
864691136313406781,V1,L4,4P,94.681274,0.304537,612.5345625435871,289.5983346782111,886.4800000000002,29,8,29,8
864691135398868257,V1,L4,4P,167.9693,0.0837068,617.2028593228208,336.84097606479105,882.1600000000002,20,8,20,8
864691135582973549,V1,L4,4P,24.827255,0.069979,773.4785280959413,334.2594746578695,882.0400000000003,34,9,34,9
864691135504081986,V1,L2/3,23P,169.5203,0.0323715,654.8331295752721,93.24170143383596,883.6000000000003,10,4,10,4
864691136363473634,V1,L4,4P,56.583305,0.29644,927.2958160278123,351.6999007215831,787.4800000000002,12,6,12,6
864691135214931072,V1,L4,4P,128.02513,0.297541,595.7081749570898,335.79561296155777,759.4000000000001,28,16,28,16
864691135499231763,V1,L4,4P,152.04794,0.239629,697.2512343232254,321.42298151963024,765.9600000000002,10,5,10,5
864691135839248787,V1,L4,4P,165.05367,0.182077,481.76208490795284,277.514780687868,735.1200000000001,1,0,1,0
864691135716679194,V1,L5,5P-IT,6.401027,0.504029,605.8391522539878,485.08668340788336,883.2400000000002,15,5,15,5
864691135756319186,V1,L4,4P,46.451828,0.254442,876.3000114691407,329.50687232495,740.1200000000001,7,3,7,3
864691135619317391,V1,L4,4P,0.60661024,0.220626,804.193939729695,260.75278402246494,753.7600000000001,17,6,17,6
864691136725093373,V1,L4,4P,0.60661024,0.479791,498.33419833614073,298.10950468512686,737.4400000000002,2,3,2,3
864691135585266808,V1,L5,5P-ET,152.48225,0.105416,660.3475735181844,475.20781326576343,838.1200000000002,3,41,3,41
864691136424439855,V1,L4,4P,109.26749,0.396673,728.4410914812222,341.6262361699024,765.3600000000001,26,19,26,19
864691135455819114,V1,L4,4P,15.720091,0.19905,677.2226594436999,294.808098534818,924.4400000000003,31,4,31,4
864691136117695908,RL,L4,4P,9.250403,0.270427,1046.4730566536662,262.80460822075764,966.0800000000003,3,1,3,1
864691137199038273,V1,L4,4P,18.754627,0.0916315,640.3903557790833,344.97284375252514,771.5600000000002,8,5,8,5
864691135970180709,V1,L2/3,23P,70.465065,0.0984665,585.2106989362071,124.60505380421516,765.2000000000002,3,6,3,6
864691136975300636,V1,L4,4P,56.06243,0.0784856,586.0089270393485,308.60680618689054,730.5600000000002,2,3,2,3
864691136905203378,V1,L4,4P,41.89223,0.0370493,923.1897958807785,342.0894668837091,727.7600000000001,2,2,2,2
864691136025504569,V1,L4,4P,7.981723,0.198439,574.9776721437703,326.015614745456,761.9600000000002,37,13,37,13
864691135778572973,V1,L4,4P,96.49182,0.268574,864.4590261308308,273.927365650116,981.8400000000003,5,7,5,7
864691134919869706,V1,L4,4P,97.69316,0.578358,735.3230318659091,291.60368588963763,792.0400000000003,14,17,14,17
864691136523081105,V1,L4,4P,77.90492,0.293205,677.2918782281595,284.4707947877147,873.8800000000002,21,2,21,2
864691136274546622,V1,L4,4P,175.97597,0.186929,958.6502372885283,265.01475544625026,723.4000000000001,6,5,6,5
864691135698016410,V1,L4,4P,78.95473,0.102618,933.4673312964919,271.61302899288813,982.0000000000002,7,5,7,5
864691135742102635,V1,L4,4P,40.748608,0.510194,733.7937149634861,295.13182276509525,725.0400000000001,21,20,21,20
864691135616048587,V1,L4,4P,80.486664,0.315853,828.5945722427165,354.8856432213891,758.6800000000002,11,2,11,2
