matrix_index,pt_root_id,brain_area,layer,cell_type,valid_function,x_um,y_um,z_um,mean_dist_um,out_degree,in_degree,out_strength,in_strength,mean_fcorr_signed,mean_fcorr_pos_clipped,mean_fcorr_abs,mean_fcorr_pairdist_resid,mean_fcorr_same_area,mean_dist_same_area,total_degree,total_strength
668,864691135810773452,V1,L4,4P,True,701.2220246986589,282.645498674629,828.2400000000002,231.46812122426104,26.0,6.0,340960.0,50000.0,0.07183714685023432,0.09884059151319785,0.12584403617616138,0.03913534256417559,0.08383325268964065,155.31355534600473,32.0,390960.0
669,864691135810492189,V1,L4,4P,True,691.4233563371827,343.97687285083515,851.1200000000002,239.35889900610186,27.0,25.0,279132.0,150440.0,0.03557335076483677,0.07882920243400364,0.12208505410317048,0.0036909706833820146,0.061704719749748733,161.69483195149058,52.0,429572.0
670,864691135953985800,V1,L2/3,23P,True,549.7055759662936,197.0502543001164,950.1200000000002,335.34220377093976,5.0,2.0,53208.0,7808.0,0.021105701348933643,0.05954455058377503,0.0979833998186164,-0.001586721092956911,0.022086412255705463,245.60464812547139,7.0,61016.0
671,864691135342958789,V1,L4,4P,True,767.5740322321468,276.17985344186593,938.0800000000003,249.03275844799907,29.0,13.0,275460.0,114452.0,-0.0187032686614874,0.04937768362996764,0.11745863592142267,-0.04783061599214205,-0.015382430719212602,190.58299190299397,42.0,389912.0
672,864691136195834070,V1,L4,4P,True,698.9170233774902,264.1984078224266,969.0400000000003,265.8494021449538,15.0,10.0,132236.0,73344.0,0.04075862475083689,0.06406023248274634,0.08736184021465579,0.012592821450170518,0.04738534024818582,194.10417583790306,25.0,205580.0
673,864691135587371132,V1,L2/3,23P,True,634.375832054199,211.78181138036126,859.7200000000003,259.8347819028042,15.0,11.0,79772.0,80496.0,0.05162833148726682,0.08957964608490386,0.1275309606825409,0.02115420496328262,0.04854436684188477,174.11435249221648,26.0,160268.0
674,864691135915343462,RL,L4,4P,True,1269.7161883368517,342.9183862884774,800.6400000000002,508.0158135950453,18.0,3.0,149752.0,3920.0,0.017925613945338446,0.08051328154258436,0.14310094913983026,0.009080686132896467,0.07078752161914043,189.66084284291065,21.0,153672.0
675,864691135492568551,V1,L4,4P,True,601.615300399432,273.41708373067235,907.7600000000002,274.4730188068029,18.0,28.0,214556.0,179312.0,0.011549395516680883,0.04522341741841075,0.07889743932014061,-0.01751320997819635,0.019000682293464716,184.43212299891226,46.0,393868.0
676,864691136523335057,V1,L4,4P,True,782.6239673893854,297.2838487925791,874.1600000000002,235.62721430729715,20.0,14.0,77048.0,146556.0,0.04137159607831599,0.07418453214407125,0.10699746820982652,0.010782663593279243,0.048655713528829206,179.23161622755603,34.0,223604.0
677,864691135325071004,V1,L2/3,23P,True,646.5263216549724,80.2442562165925,843.8800000000002,325.0974378627186,15.0,13.0,129740.0,167120.0,0.023759021602995596,0.06711108832601685,0.11046315504903809,0.001195743484918762,0.0014246073056838721,251.8415997280194,28.0,296860.0
678,864691135928366606,V1,L2/3,23P,True,640.1249246322145,128.44575897487817,886.6400000000002,297.7971269631123,20.0,26.0,193312.0,143656.0,0.06506842656379554,0.08552024646681546,0.10597206636983536,0.039258226628219185,0.07233172245673739,219.0896263852665,46.0,336968.0
679,864691134965778719,V1,L2/3,23P,True,910.9239885072773,140.8305805072905,921.0400000000003,316.7031431915187,4.0,7.0,35960.0,106480.0,0.02208970207608781,0.05341990158652496,0.08475010109696211,0.0019263083348556144,0.028914609654277335,302.29404320592755,11.0,142440.0
680,864691135919956656,V1,L2/3,23P,True,694.2263569062359,212.07122965157748,854.1600000000002,241.2479051959413,16.0,26.0,265812.0,314428.0,0.03940030631004105,0.07348703667691703,0.10757376704379301,0.00767920360857764,0.057794651197552706,165.14349721193278,42.0,580240.0
681,864691136452447743,V1,L2/3,23P,True,579.5285706161884,138.884160000152,942.0000000000002,336.38108914836846,10.0,17.0,115152.0,162156.0,0.05722289615109237,0.0785966067716279,0.0999703173921634,0.035010594516397556,0.06846069728080645,252.08455567616704,27.0,277308.0
682,864691136176327430,AL,L2/3,23P,True,1247.8400919435412,229.47607662144637,757.5600000000002,493.5951493474706,0.0,7.0,0.0,44764.0,0.04353479986572292,0.075240912034459,0.10694702420319507,0.03381912086367713,0.083399648430263,118.30603906304823,7.0,44764.0
683,864691135360017752,RL,L2/3,23P,True,1172.4020659899927,170.902328643092,767.7600000000001,448.14651847896897,4.0,7.0,38284.0,87268.0,-0.020195368297003028,0.03680370377569773,0.09380277584839848,-0.031392992050485416,0.07691161325588786,191.49673469084425,11.0,125552.0
684,864691135701624699,AL,L2/3,23P,True,1265.3423673994762,189.50539994635648,757.8800000000001,513.2802564956784,8.0,2.0,118980.0,34336.0,-0.0032275058085803466,0.05057246439844852,0.1043724346054774,-0.012158234394352683,0.09413533687820753,116.90734310724987,10.0,153316.0
685,864691135280481697,V1,L5,5P-IT,True,669.9300883440686,397.98914411372664,886.6400000000002,266.2356904095855,6.0,25.0,16552.0,284824.0,0.04649965148402967,0.09092160072474853,0.1353435499654674,0.01756532486367752,0.044247127250717035,187.44508386820496,31.0,301376.0
686,864691135341198789,AL,L2/3,23P,True,1345.2417271146612,246.2851520865651,731.9600000000002,578.6615659730209,2.0,1.0,17556.0,7212.0,0.012468849443537555,0.057022523044618786,0.10157619664570001,0.005457956995140541,0.12840970837810173,104.1047101123783,3.0,24768.0
687,864691135858273326,V1,L4,4P,True,533.2541264641172,346.90666488464007,861.1600000000002,321.32469366296345,11.0,13.0,157540.0,65724.0,0.04017825236172649,0.07939902028193417,0.11861978820214183,0.015558514341050463,0.05232136988102601,226.14177910416666,24.0,223264.0
688,864691135113733529,RL,L4,4P,True,1041.621236516954,337.3534249877659,953.0800000000003,361.24870377653775,3.0,8.0,8444.0,59364.0,0.033487977454790485,0.06791984279223592,0.10235170812968136,0.017421226134724466,0.0030926113920232852,222.16316889119759,11.0,67808.0
689,864691135646775791,V1,L2/3,23P,True,686.4854381685948,203.6204061948227,851.6400000000002,245.27257857901432,22.0,7.0,349780.0,115344.0,-0.009241875914578356,0.05516127739114646,0.11956443069687125,-0.04061517894105323,-0.016403170402928578,168.11814278705825,29.0,465124.0
690,864691135787537348,V1,L4,4P,True,852.4473783253723,279.04395171873847,858.8000000000003,252.41949160197018,8.0,13.0,41708.0,73356.0,0.006322463924464313,0.05495563632562057,0.10358880872677684,-0.021276012805235844,0.0292198266070021,216.5638731257005,21.0,115064.0
691,864691135480892614,V1,L5,5P-IT,True,614.5071403390675,370.5904556335286,887.6400000000002,277.0721041178388,39.0,42.0,307484.0,317292.0,0.03701159686504173,0.07421332491093355,0.11141505295682534,0.00842953083438774,0.030753302366256733,189.22935694350534,81.0,624776.0
692,864691135272003237,V1,L2/3,23P,True,696.9327692500442,137.07773614563868,861.2800000000002,274.5514282268734,8.0,24.0,58204.0,331316.0,0.013779478825679356,0.04981631895354965,0.08585315908141994,-0.013835976619328491,0.007742464792061536,204.0727592925804,32.0,389520.0
693,864691135336055529,V1,L4,4P,True,560.5204465655154,284.9192002476017,820.9600000000003,296.1444886656213,27.0,15.0,356396.0,141176.0,0.0053619287511563855,0.06635674483499064,0.1273515609188249,-0.021727810738696784,0.03668626708147374,202.30783138201372,42.0,497572.0
694,864691135493079783,AL,L2/3,23P,True,1379.6226729257476,202.84434356352844,764.7200000000001,607.387347926609,5.0,4.0,64592.0,32348.0,0.010390109894668063,0.06697803928340963,0.1235659686721512,0.003845707722556638,0.1948299286037255,117.59203104631153,9.0,96940.0
695,864691135857993774,V1,L5,5P-IT,True,644.1251665627527,369.8409847447703,914.5200000000002,270.0580172226516,11.0,14.0,94644.0,94428.0,-0.010325877392240964,0.05041992331818965,0.11116572402862025,-0.039191136970257584,-0.001014440230097552,186.8460199489387,25.0,189072.0
696,864691135339103718,V1,L2/3,23P,True,983.3448830683913,211.86076867378787,735.9200000000002,338.00960057529056,1.0,5.0,8776.0,40960.0,0.017165616488232338,0.07210005396954557,0.1270344914508588,-0.0007597046826311334,0.005386966805619679,346.02576797527337,6.0,49736.0
697,864691135865648254,V1,L6,6P-IT,True,627.2819877785147,552.8132697729741,862.1200000000002,374.1256378416566,4.0,10.0,28368.0,62864.0,0.03709249246275026,0.05823047217686954,0.0793684518909888,0.019016749367571865,0.04380873207381808,300.2680685612724,14.0,91232.0
698,864691136010639022,V1,L4,4P,True,683.7655867156856,288.31363884108623,940.3200000000003,253.5020600180889,28.0,31.0,220180.0,250168.0,0.011769661538624212,0.05304401547056761,0.094318369402511,-0.018316350857408865,0.013766504285982133,176.55430948946508,59.0,470348.0
699,864691135655894978,V1,L4,4P,True,646.6877076614268,257.57311176626587,828.9200000000003,246.5911247217899,10.0,10.0,76316.0,67660.0,0.038035423388320874,0.0851795999393243,0.13232377649032773,0.006181622883538716,0.0694844454046895,161.23270719882498,20.0,143976.0
700,864691135431654960,V1,L2/3,23P,True,716.3740390524905,168.20259393597215,832.3600000000002,257.67198168514057,14.0,10.0,147752.0,37336.0,-0.02901578365955551,0.04065875021186267,0.11033328408328084,-0.05822317525983748,-0.018790083742888927,189.21584407208647,24.0,185088.0
701,864691135772920651,V1,L5,5P-IT,True,1004.438965917762,378.30059291289217,732.4000000000001,355.4929950358521,2.0,3.0,11872.0,21684.0,0.037316528581338305,0.06811388662365317,0.09891124466596805,0.021095345516170105,0.046408082126853364,367.8732939504312,5.0,33556.0
702,864691135848030814,RL,L2/3,23P,True,1246.7714631725644,237.28465347960946,829.5200000000002,482.87672763649846,5.0,4.0,27244.0,32940.0,-0.009077583543017034,0.06682597587088517,0.14272953528478735,-0.0194812481134881,0.13307181069358046,155.0306184531888,9.0,60184.0
703,864691135741780116,V1,L2/3,23P,True,630.7200666136316,199.96221328890516,850.1200000000002,265.3962300440445,23.0,15.0,269240.0,141156.0,0.04337335942967872,0.06755528079634276,0.09173720216300679,0.013537490515929432,0.03619340310598821,179.92402876026077,38.0,410396.0
704,864691137055367798,V1,L4,4P,True,707.2477038318709,273.9857181356331,847.5200000000002,229.2015474166284,6.0,19.0,120628.0,202196.0,0.021145487423567918,0.056208782710841634,0.09127207799811536,-0.011774650053101278,0.009948175698949237,153.98500884131744,25.0,322824.0
705,864691135271038885,V1,L2/3,23P,True,655.3774007503125,159.71810056080443,812.6000000000003,277.0874312087578,13.0,12.0,216612.0,77580.0,-0.0034382656130603068,0.04018856482658838,0.08381539526623707,-0.031342714664940936,0.0015235676062573486,198.67481779783918,25.0,294192.0
706,864691136364308962,V1,L2/3,23P,True,688.8625769621565,116.96985598793631,818.1200000000002,291.45241257485606,9.0,22.0,47688.0,119940.0,0.018863231911122876,0.05220942948231362,0.08555562705350436,-0.006787632586499922,0.023000980082249715,222.02138163479444,31.0,167628.0
707,864691135499283987,V1,L6,6P-IT,True,653.211503266509,534.0096223991835,921.9600000000003,359.0518895245143,4.0,11.0,45152.0,77384.0,0.010346827087035467,0.05730489560539163,0.10426296412374776,-0.008802003354905703,0.03367975289718544,287.9040712469323,15.0,122536.0
708,864691134942169955,V1,L2/3,23P,True,564.823227065931,215.91161759203237,896.4000000000002,304.45214483618315,11.0,9.0,153312.0,55844.0,0.06729011805136823,0.09566847170415647,0.12404682535694472,0.04122349815153896,0.07324442936834141,212.71782710209746,20.0,209156.0
709,864691135740860820,RL,L2/3,23P,True,1113.180435623634,250.07409593895562,771.9600000000002,395.0982904979756,6.0,3.0,45400.0,21076.0,0.019104676844431557,0.07242161095831423,0.1257385450721969,0.004957060853333767,0.14312814250580536,186.71284336376027,9.0,66476.0
710,864691135477839784,V1,L6,6P-IT,True,644.603832030536,555.2924018204292,855.9600000000003,370.3574350271972,2.0,5.0,37136.0,29756.0,0.04248322431865606,0.06495309671259782,0.08742296910653956,0.024313153607719202,0.03696199567779669,299.10062624827964,7.0,66892.0
711,864691136675427975,V1,L5,5P-IT,True,677.2197407557666,389.56843584680354,830.2400000000002,259.8502207922606,27.0,15.0,322168.0,124028.0,-0.0006555226426450361,0.05162341493699964,0.10390235251664431,-0.030174969317896302,0.011394011460169537,181.99106677884683,42.0,446196.0
712,864691134949248508,V1,L5,5P-IT,True,663.4970441151082,395.88445840126514,894.6000000000003,268.5131004998667,34.0,22.0,247872.0,184148.0,0.03373823059817782,0.07441572870297312,0.11509322680776841,0.004973459144962399,0.022125161074425765,188.74359173350396,56.0,432020.0
713,864691135465100189,V1,L4,4P,True,648.5189864951878,317.41644016495223,846.9600000000003,245.26165196414348,24.0,14.0,198052.0,88668.0,0.02666386310656181,0.07385257763097845,0.1210412921553951,-0.005329337496153566,0.050003873629004,159.61510504864953,38.0,286720.0
714,864691135817195343,V1,L6,6P-IT,True,608.7333662474356,526.9060661551231,920.3200000000003,369.4243506998212,15.0,4.0,127804.0,29888.0,0.03718969591078176,0.0900804392983016,0.14297118268582146,0.018430367217804784,0.01572147372084772,291.834726195412,19.0,157692.0
715,864691136724880893,RL,L2/3,23P,True,1269.7035868548528,214.556833535316,855.4800000000002,503.9638575867652,1.0,6.0,3020.0,80812.0,0.02374172172902964,0.0687459438169936,0.11375016590495757,0.01421975588687679,0.14236661973509698,165.2897857220602,7.0,83832.0
716,864691136389921911,V1,L2/3,23P,True,704.6016948066131,192.6134572340318,864.2000000000003,246.97351387315436,9.0,20.0,51348.0,305516.0,0.018286033580798673,0.05762987463569366,0.09697371569058863,-0.012524036939922779,0.03733710514749194,174.04356642157458,29.0,356864.0
717,864691136389607287,RL,L4,4P,True,1214.6580335738333,296.663739018268,851.8000000000003,457.33727075800806,8.0,3.0,73488.0,4348.0,0.03610824480397301,0.08257261476926428,0.12903698473455555,0.02491092962676252,0.041735206750221174,148.9913517224968,11.0,77836.0
718,864691135477469352,V1,L4,4P,True,485.80943533926114,314.2312477630943,825.3200000000003,355.9171923937829,9.0,8.0,90200.0,29188.0,0.016240490040053766,0.054327780950751595,0.09241507186144943,-0.005280138513580678,0.027477291921817467,258.53961359100686,17.0,119388.0
719,864691135164772653,V1,L2/3,23P,True,661.0852222034248,91.54013222601625,877.6000000000003,313.1433104455066,27.0,22.0,201640.0,218036.0,0.053995393875276854,0.07466537292021261,0.09533535196514838,0.030277374639834435,0.05456802092890885,240.80877219289388,49.0,419676.0
720,864691136524297617,V1,L4,4P,True,702.2757693403511,297.7708952720775,832.4400000000003,231.3421879635078,1.0,13.0,260.0,121464.0,0.05743835218171745,0.09024863578762352,0.12305891939352957,0.024746704157813437,0.06307348352529674,155.2922680987354,14.0,121724.0
721,864691136298125851,V1,L2/3,23P,True,654.9131000684076,188.52324636631604,816.2800000000002,263.6810117805791,14.0,24.0,127584.0,189888.0,0.02897966689693979,0.061654002755434714,0.09432833861392964,-0.0005721497724061038,0.025200490636384028,183.03659333321554,38.0,317472.0
722,864691135742756203,V1,L2/3,23P,True,638.1319430885347,217.314230552635,875.7600000000002,257.8093447932621,15.0,8.0,59188.0,70152.0,0.03584950527807361,0.07555636021651317,0.11526321515495275,0.005194000455340558,0.023679478861637113,172.43622877739185,23.0,129340.0
723,864691135369002233,V1,L6,6P-CT,True,660.0647448339812,554.0752776343825,904.8000000000003,368.7163034097649,4.0,5.0,8408.0,36084.0,0.015264155864261017,0.04521799655466346,0.07517183724506589,-0.0028902626554513176,0.018636672720819376,299.80032834109824,9.0,44492.0
724,864691136665051614,V1,L2/3,23P,True,702.7679306856248,195.215535854784,822.5600000000003,248.966511084898,17.0,23.0,307724.0,291292.0,0.02237719037777172,0.05623829483989391,0.0900993993020161,-0.008121988419013322,0.01547823000587659,176.21423240729828,40.0,599016.0
725,864691135503836253,V1,L4,4P,True,796.6564292810697,339.5637462056338,849.0000000000002,243.62387099364594,40.0,15.0,351712.0,108368.0,0.05648166561384404,0.08596903675104672,0.11545640788824942,0.02715981369938154,0.07866410390699542,191.59854000750443,55.0,460080.0
726,864691135119709149,V1,L4,4P,True,582.0977310029299,260.7879578364263,819.9200000000003,282.6914022283661,34.0,7.0,327984.0,57336.0,0.02221655150096717,0.06438252745605114,0.10654850341113509,-0.006155718374507236,0.048471294901050344,190.73826845205534,41.0,385320.0
727,864691135698211994,V1,L2/3,23P,True,670.986664677507,239.78320946381655,886.4800000000002,242.45643965144936,16.0,27.0,141652.0,233432.0,0.06049362813746335,0.09452783240872739,0.12856203667999147,0.02851736928885135,0.06552281816477921,161.3039793772848,43.0,375084.0
728,864691135397982753,V1,L5,5P-IT,True,1035.5712514489544,381.53827072334576,741.8800000000001,369.5828351402095,3.0,7.0,8964.0,38660.0,-0.0015124242484646899,0.05128088377306429,0.10407419179459329,-0.016668902173701462,0.01803542792350268,391.203564770929,10.0,47624.0
729,864691135989817088,RL,L2/3,23P,True,1184.1804507784227,187.54420990019997,940.0800000000003,455.79416999440417,13.0,6.0,136156.0,92788.0,-0.018090580351952403,0.03846421239275682,0.09501900513746603,-0.028709364572809544,0.07541415279119934,175.19142179848888,19.0,228944.0
730,864691136021865976,V1,L4,4P,True,696.9286946513126,270.7701209078143,858.2800000000002,230.276618935586,24.0,14.0,326868.0,104224.0,0.02423595385172613,0.07143484047136489,0.11863372709100363,-0.008781843923656081,0.04857444315612083,152.83991657966587,38.0,431092.0
731,864691136953873631,V1,L5,5P-IT,True,594.8143707749246,369.5100062392655,848.3200000000003,284.9642948016685,3.0,11.0,19804.0,131440.0,0.012666201114453228,0.06654418676898402,0.1204221724235148,-0.015271662073891043,0.0118675840973159,194.8419159536697,14.0,151244.0
732,864691135257669039,V1,L2/3,23P,True,652.630035038553,207.2756225909298,879.6000000000003,255.4332640530447,25.0,33.0,136944.0,238092.0,0.03600905283747605,0.0628731905336841,0.08973732822989215,0.005296224262452895,0.04419413216894631,172.6134500403252,58.0,375036.0
733,864691135501703746,AL,L2/3,23P,True,1314.5040609058972,183.46313120185764,740.0000000000001,558.2984952901791,3.0,5.0,40848.0,34184.0,0.02910778401609548,0.06258636918749973,0.09606495435890398,0.021632131480513773,0.033024460013266504,107.98543545187194,8.0,75032.0
734,864691136275031565,RL,L5,5P-IT,True,1212.0203487919014,388.49529644266966,762.3600000000001,478.66592242113546,3.0,14.0,16776.0,135572.0,-0.0025581597224552453,0.04682825163155641,0.09621466298556808,-0.011879348341573585,0.04479793477230931,209.07396486917492,17.0,152348.0
735,864691135060727707,V1,L2/3,23P,True,668.6850154449779,94.2608510070818,891.6800000000003,310.94568812344824,9.0,18.0,112268.0,184812.0,0.036817979331258174,0.06289180813316171,0.08896563693506526,0.012980823928003512,0.04135696193823185,239.73852675537822,27.0,297080.0
736,864691134989865338,V1,L2/3,23P,True,807.7269028882862,195.40403031346116,974.7200000000003,284.9372890096371,5.0,21.0,13508.0,195640.0,-0.0009448887072356556,0.04293920304877497,0.08682329480478558,-0.025251376812351945,-0.01094648388283417,240.73810592913603,26.0,209148.0
737,864691135430004016,RL,L4,4P,True,1089.3642764959454,324.7625931818686,826.7600000000002,374.12059324123055,4.0,4.0,11808.0,30492.0,0.004986099425551633,0.04659089150475022,0.0881956835839488,-0.010505127767655133,0.028892595700690957,185.2150665681901,8.0,42300.0
738,864691135738047620,V1,L5,5P-IT,True,746.3454437014992,479.90489533165544,856.3200000000003,302.22662563533277,9.0,6.0,83052.0,26332.0,-0.03440179237376366,0.03959922818519675,0.11360024874415715,-0.05777804099028997,-0.016669057960203296,243.8184687378436,15.0,109384.0
739,864691134887026938,V1,L4,4P,True,615.8086273739332,305.04647306077004,947.4800000000002,281.86770841176235,26.0,16.0,233364.0,105820.0,0.05241872755812422,0.08279235246516782,0.11316597737221144,0.02464257015117718,0.06091586507645253,195.46123639832217,42.0,339184.0
740,864691137056393846,V1,L4,4P,True,654.2628480369301,264.9815199820313,830.1200000000002,242.7868916536637,13.0,16.0,130716.0,111356.0,0.030021439119646543,0.06930587486512965,0.10859031061061276,-0.0021821002636426916,0.042426025369349085,158.3281721095393,29.0,242072.0
741,864691135274195217,V1,L2/3,23P,True,666.142242580599,121.85624254552857,904.6000000000003,296.4074879874766,16.0,23.0,182192.0,203664.0,0.035907190613248256,0.06425823852203098,0.09260928643081374,0.010385998960139834,0.05094531422790371,222.56921557849213,39.0,385856.0
742,864691135757040082,V1,L4,4P,True,707.6287975757547,287.25342025613503,829.0000000000002,230.83126491050865,18.0,26.0,150104.0,143016.0,0.05160901586341821,0.08808400133598752,0.12455898680855686,0.01896366018954177,0.082141025230763,156.00538834248636,44.0,293120.0
743,864691135860969064,V1,L4,4P,True,895.7132179682765,345.5318245377308,847.6000000000003,275.26677647601514,13.0,6.0,120168.0,11372.0,0.014380948611799418,0.0660493746083875,0.1177178006049756,-0.010184163097068964,0.011497173641583763,253.00162750864385,19.0,131540.0
744,864691136043380566,V1,L2/3,23P,True,688.3111385080762,121.80419106438285,829.7600000000002,286.7339806242965,12.0,16.0,90916.0,118368.0,0.029166558997534318,0.06226742032893612,0.09536828166033791,0.0029078016176293654,0.04301893646385013,216.4103255790859,28.0,209284.0
745,864691135689417440,V1,L5,5P-IT,True,658.9599019819995,388.99881846993213,875.0000000000002,263.7549590105653,28.0,25.0,225792.0,219076.0,0.04172968219727485,0.09516248584358017,0.1485952894898855,0.012271518800256917,0.009082315813264427,182.450544278257,53.0,444868.0
746,864691136124845606,RL,L2/3,23P,True,1157.595567339688,182.26308837642492,706.2000000000002,452.66516470125583,0.0,4.0,0.0,34900.0,0.007530732471889731,0.04714982155271893,0.08676891063354814,-0.0029242423877789856,0.013601483147704777,225.97218441878232,4.0,34900.0
747,864691135741910164,V1,L5,5P-IT,True,609.5409286331484,478.0224328716489,876.0000000000002,330.41146045729766,6.0,6.0,30752.0,48696.0,0.014736512152646576,0.04954258529652384,0.08434865844040113,-0.007933422699263145,0.024972211077645173,248.45481709662826,12.0,79448.0
748,864691135816693327,V1,L2/3,23P,True,794.114869622622,191.64335293106683,879.0000000000002,254.82066057310638,8.0,13.0,69148.0,84052.0,0.025806841113031092,0.06290002354905004,0.09999320598506897,-0.0023216377992504853,0.04257846457888161,204.25425678314704,21.0,153200.0
749,864691136742067804,V1,L2/3,23P,True,703.7858087043185,210.0165721813073,894.2000000000003,245.41008084613807,26.0,31.0,455400.0,302684.0,0.04134820266939244,0.08292843999234108,0.12450867731528975,0.010384796887948102,0.04270537935006922,171.941580157978,57.0,758084.0
750,864691135135019168,V1,L2/3,23P,True,670.3528282649409,216.92096925420228,854.3200000000003,244.80046885321983,34.0,17.0,330080.0,122620.0,0.0421535565400351,0.06920934407371664,0.09626513160739815,0.010415976901188005,0.04424439052382403,164.05742872334636,51.0,452700.0
751,864691136381301461,V1,L4,4P,True,634.331151018779,348.87560042860764,829.7600000000002,259.5148762579437,38.0,24.0,377924.0,172588.0,-0.0003265915946571766,0.05264435524145102,0.10561530207755923,-0.030706402978044854,0.008513431644800068,173.17912317562565,62.0,550512.0
752,864691135386963541,V1,L4,4P,True,800.7444147966332,304.58694031337797,936.0800000000003,253.8709119132538,24.0,14.0,229216.0,99172.0,0.007083882115611315,0.048307447223841136,0.08953101233207093,-0.02094273235158112,0.014150479456765404,204.0040549870035,38.0,328388.0
753,864691135719900721,V1,L4,4P,True,633.9317627083501,338.7542767514648,893.6400000000002,259.7997048480061,47.0,40.0,433172.0,270468.0,-0.015866549623274794,0.042705661892812684,0.10127787340890014,-0.0462456884276333,0.008057092775404291,173.23653636471647,87.0,703640.0
754,864691136314404669,V1,L2/3,23P,True,639.5949598944317,129.3630601122954,817.9600000000003,298.3195355129446,18.0,21.0,213772.0,154108.0,0.04207067474895311,0.07834812040448456,0.11462556606001603,0.01640741555756679,0.059887992054255074,219.98057098770119,39.0,367880.0
755,864691135970226021,V1,L2/3,23P,True,700.4496345466758,128.45544071545598,905.2400000000002,285.39902512641737,18.0,16.0,163684.0,91488.0,-0.009708684094836315,0.046720418598642253,0.10314952129212084,-0.03592025013782155,0.008115301743667928,217.07409622167856,34.0,255172.0
756,864691135584008045,V1,L4,4P,True,693.914453299245,256.75809246538375,800.9200000000003,240.28804861536656,36.0,21.0,397120.0,200996.0,0.0445475970948816,0.08082827755405883,0.11710895801323604,0.012924370412353607,0.06867359958522289,164.23404387115764,57.0,598116.0
757,864691135014355094,AL,L5,5P-IT,True,1255.3363031464405,375.838367180188,708.4000000000001,521.8359930841209,10.0,2.0,174384.0,13436.0,0.01618954779553167,0.06908492464738276,0.12198030149923385,0.0086962386926503,0.19311328683574336,178.30115834198534,12.0,187820.0
758,864691135384285931,V1,L4,4P,True,777.7438234875435,262.7430781657197,822.0800000000003,236.60993613686486,7.0,8.0,72148.0,42524.0,0.031976025102843676,0.08486398738627818,0.13775194966971266,0.00145401580255406,0.015479195833000786,179.61856282415576,15.0,114672.0
759,864691135324623260,V1,L5,5P-IT,True,614.9838398630295,381.296743391844,851.6800000000003,277.84662645337295,18.0,22.0,134792.0,187372.0,0.05286018233775493,0.08203086083093575,0.1112015393241166,0.02437471076363675,0.06597935591541097,190.25402161970882,40.0,322164.0
760,864691136125457446,V1,L4,4P,True,563.2392869256913,322.8685716138823,832.4000000000002,295.58218768473483,29.0,23.0,296828.0,151956.0,0.02113676251206809,0.06766405785274104,0.114191353193414,-0.005992913057177202,0.049793660232667694,201.85403436298884,52.0,448784.0
761,864691135975824495,V1,L2/3,23P,True,890.3875008250375,162.61159099067288,851.7600000000002,292.0277441022021,7.0,6.0,20392.0,42292.0,0.012312581597424165,0.056487571693136986,0.10066256178884979,-0.010522747218858612,0.016033094329404855,270.80697971742916,13.0,62684.0
762,864691135595040043,V1,L4,4P,True,924.8256432108434,315.31415221678657,878.3200000000003,283.83973638562765,3.0,10.0,8400.0,104140.0,0.01899101543620025,0.054774806332651936,0.09055859722910364,-0.004527080967483755,0.02110652961200362,270.8914898987768,13.0,112540.0
763,864691135497743635,AL,L4,4P,True,1277.1787863897277,264.2293590591285,785.5200000000001,509.8861443059413,20.0,13.0,180208.0,141656.0,0.013882122475403637,0.06339929236166761,0.11291646224793157,0.004594966260147576,0.17476188700038975,107.92490646270849,33.0,321864.0
764,864691136579408916,V1,L4,4P,True,881.5600062078807,337.6763985871287,832.5200000000002,268.8957975075581,17.0,10.0,110640.0,43332.0,0.0034942644085100318,0.07178859184138778,0.14008291927426553,-0.021876349470420876,0.03626355047352206,242.2566082807703,27.0,153972.0
765,864691136976001308,V1,L2/3,23P,True,689.8532876532628,125.47255746020545,861.8800000000002,282.6574016003818,19.0,26.0,86120.0,155132.0,0.050405789966523666,0.07949184043257287,0.10857789089862202,0.023625898948014926,0.07122029688577322,211.8482764172885,45.0,241252.0
766,864691135842486243,V1,L2/3,23P,True,711.3217876633166,207.59215036785633,878.0000000000002,242.5494248642304,16.0,30.0,138708.0,201272.0,0.061071931552048785,0.08688140244688872,0.11269087334172867,0.029868818576828216,0.06839690248829586,170.3955859775281,46.0,339980.0
767,864691135343818161,V1,L2/3,23P,True,697.3179959412803,163.5159161207496,818.5200000000002,263.9096971268745,4.0,23.0,28676.0,182496.0,0.023098065219436224,0.059742131539239365,0.0963861978590425,-0.005673441651914927,0.010491603239699193,192.25547316753935,27.0,211172.0
768,864691135694246079,V1,L4,4P,True,700.6160203018951,254.3249135346446,848.8400000000003,231.33540542232927,14.0,22.0,124956.0,185632.0,0.01092983085689819,0.05750181166527302,0.10407379247364786,-0.0218793943064326,0.024276580105019003,155.02002078997575,36.0,310588.0
769,864691137198382657,V1,L2/3,23P,True,1009.2118558283827,159.25905850925187,874.7200000000003,346.7792349837769,1.0,7.0,320.0,45412.0,0.03404431995216573,0.06187245063147461,0.08970058131078348,0.01670859268702785,0.03063910071382919,362.53043736927856,8.0,45732.0
770,864691135656579010,V1,L5,5P-IT,True,685.1091549084775,421.2887489651667,817.8000000000003,275.5179242725025,30.0,22.0,279896.0,212620.0,0.05274840441765001,0.07727131241206123,0.10179422040647247,0.025337058348862643,0.06134144339621569,201.41198877461525,52.0,492516.0
